like1,like2,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,chain
-148.4,-108.7,-0.00548,0.0001361,0.02626,1.55,0.3792,0.7856,0.5103,6.9,7.34,3752.0,3752.0,3792.0,3912.0,3950.0,4026.0,3752.0,3792.0,3978.0,4026.0,4056.0,4072.0,4082.0,3752.0,4096.0,4096.0,3752.0,3816.0,3988.0,4100.0,4108.0,3764.0,3792.0,3868.0,4094.0,4108.0,3992.0,4120.0,4120.0,3764.0,3952.0,4026.0,4074.0,4100.0,4120.0,4120.0,3752.0,3752.0,3816.0,4120.0,4120.0,4120.0,3776.0,4130.0,3752.0,3752.0,3804.0,3996.0,4074.0,4096.0,4130.0,3780.0,3792.0,3850.0,3912.0,4052.0,4096.0,4104.0,4120.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3892.0,4032.0,4132.0,4132.0,3764.0,3752.0,3752.0,3752.0,3752.0,3752.0,3892.0,4012.0,4094.0,4132.0,4132.0,4132.0,4132.0,3762.0,3752.0,3976.0,1.0
-196.1,-166.8,-0.00634,8.9e-06,0.02896,1.374,0.2515,0.8413,0.4763,14.23,5.24,3752.0,3752.0,3752.0,3764.0,3764.0,3792.0,3752.0,3752.0,3792.0,3892.0,3902.0,3952.0,3976.0,3752.0,3976.0,3976.0,3752.0,3752.0,3764.0,3892.0,3976.0,3752.0,3752.0,3752.0,3838.0,3848.0,3814.0,3916.0,3976.0,3752.0,3776.0,3792.0,3918.0,3928.0,3964.0,3976.0,3752.0,3752.0,3752.0,3918.0,3976.0,3976.0,3792.0,3976.0,3752.0,3752.0,3752.0,3764.0,3816.0,3892.0,3976.0,3776.0,3752.0,3752.0,3880.0,3912.0,3976.0,3976.0,3976.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3880.0,3976.0,3976.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3976.0,3976.0,3978.0,3980.0,3980.0,3752.0,3752.0,3762.0,1.0
-161.5,-103.6,-0.00668,0.0001695,0.06076,1.733,0.3843,0.6626,0.4863,7.04,7.777,3752.0,3752.0,3988.0,4130.0,4156.0,4216.0,3752.0,3976.0,4096.0,4216.0,4216.0,4216.0,4224.0,3752.0,4224.0,4212.0,3926.0,4066.0,4156.0,4224.0,4224.0,3988.0,4044.0,4120.0,4224.0,4224.0,4092.0,4224.0,4224.0,3978.0,4140.0,4216.0,4216.0,4224.0,4224.0,4224.0,3752.0,3918.0,4026.0,4216.0,4224.0,4224.0,3808.0,4220.0,3752.0,3752.0,4026.0,4156.0,4216.0,4224.0,4224.0,3976.0,3918.0,3996.0,4096.0,4130.0,4212.0,4216.0,4216.0,3752.0,3752.0,3752.0,3752.0,3830.0,3976.0,4066.0,4216.0,4224.0,4224.0,3804.0,3752.0,3752.0,3752.0,3816.0,3958.0,4052.0,4156.0,4216.0,4224.0,4224.0,4224.0,4224.0,3818.0,3752.0,4026.0,1.0
-217.4,-189.4,-0.006912,9.86e-05,0.0513,1.538,0.2922,0.796,0.6143,11.555,7.887,3752.0,3752.0,3752.0,3764.0,3792.0,3816.0,3752.0,3752.0,3764.0,3816.0,3816.0,3830.0,3902.0,3752.0,3926.0,3926.0,3752.0,3752.0,3764.0,3860.0,3926.0,3752.0,3752.0,3752.0,3868.0,3880.0,3926.0,3926.0,3926.0,3752.0,3764.0,3804.0,3868.0,3926.0,3926.0,3926.0,3752.0,3752.0,3752.0,3892.0,3926.0,3926.0,3858.0,3926.0,3752.0,3752.0,3752.0,3792.0,3816.0,3880.0,3926.0,3926.0,3752.0,3752.0,3752.0,3792.0,3892.0,3892.0,3926.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3926.0,3926.0,3828.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3926.0,3926.0,3926.0,3926.0,3792.0,3752.0,3926.0,1.0
-151.0,-122.1,-0.006176,0.0001462,0.04465,1.405,0.3938,0.717,0.6465,10.02,3.953,3752.0,3752.0,3764.0,3868.0,3902.0,3946.0,3752.0,3764.0,3946.0,3988.0,3992.0,4026.0,4056.0,3816.0,4066.0,4066.0,3752.0,3816.0,3976.0,4066.0,4074.0,3764.0,3816.0,3892.0,4066.0,4074.0,3858.0,4074.0,4074.0,3776.0,3938.0,3988.0,4026.0,4074.0,4074.0,4074.0,3752.0,3752.0,3764.0,4058.0,4074.0,4074.0,3816.0,4074.0,3752.0,3752.0,3828.0,3976.0,4026.0,4074.0,4074.0,3762.0,3752.0,3752.0,3816.0,3892.0,3958.0,3992.0,4066.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3848.0,3996.0,4074.0,4074.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3804.0,3918.0,4026.0,4052.0,4074.0,4074.0,4074.0,3752.0,3752.0,3776.0,1.0
-184.2,-153.8,-0.005013,9.55e-05,0.0556,1.262,0.3982,0.7446,0.625,12.91,3.746,3752.0,3752.0,3752.0,3764.0,3776.0,3792.0,3752.0,3752.0,3792.0,3868.0,3892.0,3950.0,3988.0,3816.0,3992.0,3992.0,3752.0,3752.0,3804.0,3992.0,3988.0,3752.0,3752.0,3752.0,3988.0,3988.0,3780.0,3988.0,3988.0,3752.0,3792.0,3892.0,3972.0,3988.0,3988.0,3988.0,3752.0,3752.0,3752.0,3988.0,3988.0,3988.0,3764.0,3988.0,3752.0,3752.0,3752.0,3848.0,3944.0,3988.0,3988.0,3752.0,3752.0,3752.0,3752.0,3816.0,3892.0,3988.0,4026.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3918.0,4026.0,4026.0,3764.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3988.0,4026.0,4026.0,4026.0,4026.0,3752.0,3752.0,3752.0,1.0
-184.4,-119.06,-0.005104,9.114e-05,0.0376,1.332,0.2085,0.6914,0.5654,13.3,7.664,3752.0,3752.0,3848.0,4058.0,4108.0,4156.0,3752.0,3838.0,4058.0,4156.0,4216.0,4216.0,4216.0,3764.0,4216.0,4216.0,3764.0,3996.0,4156.0,4216.0,4216.0,3892.0,3988.0,4082.0,4216.0,4216.0,4216.0,4216.0,4216.0,3926.0,4094.0,4216.0,4216.0,4216.0,4216.0,4216.0,3752.0,3776.0,3944.0,4216.0,4216.0,4216.0,3996.0,4216.0,3752.0,3752.0,3952.0,4156.0,4216.0,4216.0,4216.0,4216.0,3792.0,3880.0,4026.0,4124.0,4156.0,4216.0,4216.0,3752.0,3752.0,3752.0,3752.0,3752.0,3848.0,4026.0,4216.0,4216.0,4216.0,3764.0,3792.0,3752.0,3752.0,3752.0,3808.0,4012.0,4100.0,4216.0,4216.0,4216.0,4216.0,4216.0,4170.0,3762.0,4216.0,1.0
-260.0,-215.5,-0.006268,3.064e-05,0.0549,1.466,0.2666,0.8545,0.4565,22.56,4.492,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3764.0,3764.0,3816.0,3752.0,3830.0,3830.0,3752.0,3752.0,3752.0,3752.0,3808.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3764.0,3752.0,3752.0,3752.0,3764.0,3776.0,3792.0,3764.0,3792.0,3752.0,3752.0,3752.0,3752.0,3764.0,3764.0,3764.0,3752.0,3752.0,3752.0,3752.0,3792.0,3792.0,3792.0,3808.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3816.0,3792.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3816.0,3828.0,3828.0,3752.0,3752.0,3752.0,1.0
-273.8,-224.1,-0.00558,5.44e-05,0.087,1.347,0.2017,0.842,0.608,21.02,4.574,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-161.9,-105.06,-0.006577,0.0001273,0.0563,1.7,0.291,0.7183,0.4082,5.85,6.09,3752.0,3752.0,3980.0,4156.0,4216.0,4216.0,3752.0,3988.0,4082.0,4216.0,4216.0,4224.0,4224.0,3752.0,4224.0,4216.0,3928.0,4064.0,4156.0,4224.0,4224.0,3978.0,4026.0,4120.0,4224.0,4244.0,4064.0,4244.0,nan,3976.0,4156.0,4216.0,4224.0,4244.0,4244.0,nan,3752.0,3880.0,4012.0,4224.0,4244.0,nan,3808.0,4224.0,3752.0,3752.0,4026.0,4156.0,4216.0,4224.0,nan,3984.0,3926.0,4032.0,4120.0,4156.0,4216.0,4216.0,4224.0,3752.0,3752.0,3752.0,3752.0,3792.0,3970.0,4074.0,4216.0,4244.0,4244.0,3792.0,3752.0,3752.0,3752.0,3792.0,3952.0,4066.0,4212.0,4224.0,4244.0,nan,nan,nan,3780.0,3752.0,4082.0,1.0
-148.2,-112.94,-0.006664,0.0001163,0.02393,1.606,0.3457,0.7227,0.586,7.402,7.895,3752.0,3752.0,3804.0,3926.0,3976.0,4026.0,3752.0,3792.0,3978.0,4026.0,4052.0,4066.0,4096.0,3752.0,4096.0,4096.0,3752.0,3880.0,3992.0,4096.0,4100.0,3804.0,3868.0,3944.0,4096.0,4100.0,4082.0,4108.0,4108.0,3804.0,3970.0,4026.0,4074.0,4100.0,4108.0,4108.0,3752.0,3752.0,3792.0,4094.0,4108.0,4108.0,3816.0,4108.0,3752.0,3752.0,3850.0,4002.0,4064.0,4096.0,4108.0,4026.0,3752.0,3830.0,3912.0,3988.0,4032.0,4072.0,4108.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3892.0,4056.0,4108.0,4108.0,3816.0,3762.0,3752.0,3752.0,3752.0,3764.0,3858.0,3988.0,4052.0,4108.0,4120.0,4120.0,4120.0,3858.0,3752.0,4026.0,1.0
-165.1,-107.1,-0.005135,0.000139,0.00909,1.6,0.3474,0.6577,0.616,16.84,7.633,3752.0,3752.0,3830.0,3996.0,4052.0,4094.0,3752.0,3830.0,4026.0,4096.0,4100.0,4132.0,4156.0,3752.0,4170.0,4170.0,3764.0,3952.0,4074.0,4170.0,4216.0,3890.0,3952.0,4026.0,4164.0,4216.0,4120.0,4216.0,4216.0,3858.0,4026.0,4096.0,4156.0,4204.0,4216.0,4216.0,3752.0,3776.0,3868.0,4156.0,4216.0,4216.0,3792.0,4216.0,3752.0,3752.0,3892.0,4066.0,4120.0,4196.0,4216.0,4088.0,3752.0,3804.0,3902.0,3992.0,4066.0,4096.0,4156.0,3752.0,3752.0,3752.0,3752.0,3764.0,3848.0,3970.0,4096.0,4156.0,4170.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3918.0,3996.0,4094.0,4156.0,4216.0,4216.0,4216.0,3976.0,3752.0,4076.0,1.0
-273.8,-224.1,-0.005917,0.0001425,0.09283,1.285,0.316,0.89,0.634,14.305,7.203,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-273.8,-224.1,-0.00559,9.15e-05,0.03262,1.763,0.1919,0.784,0.646,21.98,5.9,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-254.5,-211.5,-0.005264,0.0001233,0.067,1.554,0.2,0.8433,0.514,14.37,4.215,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3764.0,3792.0,3850.0,3752.0,3850.0,3850.0,3752.0,3752.0,3752.0,3762.0,3848.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3764.0,3752.0,3752.0,3752.0,3752.0,3764.0,3780.0,3780.0,3752.0,3752.0,3752.0,3780.0,3808.0,3816.0,3764.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3816.0,3752.0,3752.0,3752.0,3752.0,3816.0,3816.0,3816.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3780.0,3816.0,3818.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3830.0,3838.0,3838.0,3838.0,3752.0,3752.0,3752.0,1.0
-273.8,-224.1,-0.006126,5.573e-05,0.0952,1.775,0.2288,0.8525,0.536,12.47,7.074,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-172.0,-144.4,-0.006645,0.0001291,0.0832,1.435,0.2367,0.7856,0.4253,21.52,5.215,3752.0,3752.0,3752.0,3828.0,3828.0,3890.0,3752.0,3752.0,3890.0,3970.0,3976.0,3992.0,4012.0,3792.0,4010.0,4026.0,3752.0,3764.0,3780.0,4026.0,4026.0,3752.0,3752.0,3752.0,3928.0,3996.0,3988.0,4026.0,4026.0,3752.0,3792.0,3918.0,3964.0,4008.0,4008.0,4026.0,3752.0,3752.0,3752.0,4026.0,4026.0,4026.0,3892.0,4026.0,3752.0,3752.0,3752.0,3858.0,3976.0,3976.0,4026.0,3762.0,3752.0,3890.0,3892.0,3952.0,4026.0,4026.0,4026.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3978.0,4026.0,4026.0,3828.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3976.0,4026.0,4026.0,4026.0,4026.0,4026.0,3752.0,3752.0,3900.0,1.0
-259.0,-214.4,-0.005383,7.4e-06,0.05307,1.5205,0.2465,0.771,0.506,22.27,4.51,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3780.0,3838.0,3752.0,3880.0,3880.0,3752.0,3752.0,3752.0,3752.0,3830.0,3752.0,3752.0,3752.0,3752.0,3752.0,3762.0,3780.0,3780.0,3752.0,3752.0,3752.0,3752.0,3780.0,3792.0,3792.0,3752.0,3752.0,3752.0,3762.0,3792.0,3792.0,3752.0,3792.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3752.0,3752.0,3752.0,3752.0,3776.0,3804.0,3808.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3780.0,3816.0,3828.0,3828.0,3752.0,3752.0,3752.0,1.0
-187.5,-159.0,-0.00635,0.0001034,0.05322,1.593,0.3088,0.81,0.428,16.67,4.816,3752.0,3752.0,3752.0,3780.0,3792.0,3780.0,3752.0,3752.0,3816.0,3902.0,3944.0,3964.0,3988.0,3752.0,3992.0,3992.0,3752.0,3752.0,3764.0,3976.0,3992.0,3752.0,3752.0,3752.0,3838.0,3892.0,3780.0,3988.0,3992.0,3752.0,3764.0,3890.0,3892.0,3958.0,3976.0,3978.0,3752.0,3752.0,3752.0,3918.0,3980.0,3980.0,3776.0,3988.0,3752.0,3752.0,3752.0,3792.0,3890.0,3952.0,3988.0,3752.0,3752.0,3792.0,3858.0,3918.0,3992.0,3992.0,3992.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3890.0,3992.0,3992.0,3792.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3838.0,3994.0,3994.0,3994.0,3994.0,3994.0,3752.0,3752.0,3752.0,1.0
-165.5,-106.4,-0.00554,0.0001339,0.0706,1.496,0.3672,0.6807,0.549,14.77,7.945,3752.0,3752.0,3792.0,3992.0,4058.0,4108.0,3752.0,3792.0,4026.0,4108.0,4136.0,4156.0,4216.0,3752.0,4216.0,4216.0,3752.0,3946.0,4082.0,4216.0,4216.0,3804.0,3918.0,4000.0,4216.0,4216.0,4120.0,4216.0,4216.0,3816.0,4026.0,4120.0,4204.0,4216.0,4212.0,4216.0,3752.0,3752.0,3858.0,4216.0,4216.0,4216.0,3804.0,4216.0,3752.0,3752.0,3880.0,4088.0,4156.0,4216.0,4216.0,3736.0,3752.0,3830.0,3928.0,4074.0,4120.0,4144.0,4216.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3976.0,4132.0,4216.0,4216.0,3764.0,3752.0,3752.0,3752.0,3752.0,3764.0,3952.0,4026.0,4156.0,4216.0,4216.0,4216.0,4216.0,3780.0,3752.0,4042.0,1.0
-246.9,-207.4,-0.00524,0.0001636,0.0736,1.543,0.2109,0.7925,0.5312,22.62,6.707,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3780.0,3850.0,3764.0,3850.0,3850.0,3752.0,3752.0,3752.0,3780.0,3850.0,3752.0,3752.0,3752.0,3752.0,3776.0,3792.0,3792.0,3792.0,3752.0,3752.0,3752.0,3780.0,3792.0,3804.0,3804.0,3752.0,3752.0,3752.0,3808.0,3838.0,3848.0,3848.0,3848.0,3752.0,3752.0,3752.0,3752.0,3764.0,3816.0,3848.0,3762.0,3752.0,3752.0,3752.0,3816.0,3816.0,3838.0,3848.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3848.0,3848.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3848.0,3848.0,3848.0,3848.0,3848.0,3762.0,3752.0,3848.0,1.0
-162.6,-119.0,-0.006817,1.35e-05,0.09375,1.594,0.2396,0.731,0.4158,14.4,5.812,3752.0,3752.0,3752.0,3892.0,3912.0,3988.0,3752.0,3752.0,3952.0,4026.0,4056.0,4080.0,4094.0,3752.0,4108.0,4132.0,3752.0,3752.0,3868.0,4132.0,4136.0,3752.0,3752.0,3752.0,4094.0,4136.0,3804.0,4136.0,4120.0,3752.0,3792.0,3976.0,4064.0,4108.0,4120.0,4120.0,3752.0,3752.0,3752.0,4132.0,4120.0,4120.0,3764.0,4120.0,3752.0,3752.0,3752.0,3946.0,3994.0,4096.0,4120.0,3752.0,3752.0,3762.0,3880.0,3944.0,4064.0,4120.0,4156.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,4056.0,4156.0,4156.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,4026.0,4108.0,4156.0,4170.0,4170.0,4170.0,3752.0,3752.0,3762.0,1.0
-227.2,-195.9,-0.006714,3.25e-05,0.01855,1.313,0.2488,0.877,0.5405,15.62,6.89,3752.0,3752.0,3752.0,3780.0,3804.0,3804.0,3752.0,3752.0,3752.0,3804.0,3808.0,3830.0,3926.0,3752.0,3932.0,3932.0,3752.0,3752.0,3752.0,3780.0,3932.0,3752.0,3752.0,3752.0,3764.0,3792.0,3868.0,3868.0,3868.0,3752.0,3764.0,3804.0,3804.0,3868.0,3868.0,3868.0,3752.0,3752.0,3752.0,3868.0,3868.0,3868.0,3868.0,3868.0,3752.0,3752.0,3752.0,3780.0,3792.0,3804.0,3868.0,3868.0,3752.0,3752.0,3816.0,3868.0,3880.0,3890.0,3890.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3892.0,3892.0,3838.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3868.0,3892.0,3892.0,3892.0,3892.0,3792.0,3752.0,3892.0,1.0
-219.9,-189.8,-0.00531,2.24e-05,0.04575,1.553,0.1814,0.7773,0.524,12.695,7.15,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3752.0,3752.0,3752.0,3830.0,3848.0,3892.0,3918.0,3752.0,3926.0,3926.0,3752.0,3752.0,3752.0,3870.0,3926.0,3752.0,3752.0,3752.0,3792.0,3880.0,3926.0,3926.0,3928.0,3752.0,3752.0,3776.0,3838.0,3918.0,3928.0,3928.0,3752.0,3752.0,3752.0,3858.0,3918.0,3928.0,3764.0,3928.0,3752.0,3752.0,3752.0,3752.0,3792.0,3892.0,3928.0,3928.0,3752.0,3752.0,3764.0,3804.0,3850.0,3918.0,3928.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3928.0,3928.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3918.0,3928.0,3928.0,3928.0,3928.0,3752.0,3752.0,3928.0,1.0
-163.1,-104.94,-0.00561,5.835e-05,0.01322,1.406,0.2559,0.6836,0.5024,20.47,4.438,3752.0,3752.0,3850.0,4052.0,4094.0,4136.0,3752.0,3816.0,4026.0,4136.0,4170.0,4216.0,4216.0,3752.0,4216.0,4216.0,3752.0,3964.0,4100.0,4216.0,4216.0,3868.0,3944.0,4026.0,4216.0,4216.0,4092.0,4216.0,4216.0,3850.0,4066.0,4156.0,4216.0,4216.0,4216.0,4216.0,3752.0,3752.0,3868.0,4216.0,4216.0,4216.0,3816.0,4216.0,3752.0,3752.0,3918.0,4096.0,4160.0,4216.0,4216.0,4052.0,3816.0,3880.0,3988.0,4108.0,4144.0,4170.0,4216.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3992.0,4156.0,4216.0,4216.0,3764.0,3752.0,3752.0,3752.0,3752.0,3792.0,3988.0,4074.0,4216.0,4216.0,4216.0,4216.0,4216.0,3804.0,3752.0,4026.0,1.0
-191.1,-162.9,-0.00614,0.0001369,0.04697,1.766,0.3896,0.7534,0.583,9.29,6.72,3752.0,3752.0,3752.0,3776.0,3792.0,3830.0,3752.0,3752.0,3816.0,3890.0,3912.0,3928.0,3976.0,3752.0,3976.0,3978.0,3752.0,3752.0,3792.0,3972.0,3978.0,3752.0,3752.0,3764.0,3918.0,3976.0,3792.0,3978.0,3988.0,3752.0,3780.0,3890.0,3918.0,3970.0,3978.0,3988.0,3752.0,3752.0,3752.0,3918.0,3988.0,3988.0,3764.0,3988.0,3752.0,3752.0,3752.0,3828.0,3918.0,3946.0,3988.0,3752.0,3752.0,3752.0,3764.0,3848.0,3890.0,3892.0,3988.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3868.0,3988.0,3988.0,3764.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3918.0,3988.0,3988.0,3988.0,3988.0,3752.0,3752.0,3762.0,1.0
-273.8,-224.1,-0.00552,0.0001411,0.09784,1.711,0.3257,0.773,0.5386,16.44,7.86,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
