like1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,chain
-164.9,-0.006626,8.77e-05,0.00878,1.245,0.2324,0.7456,0.618,13.26,3.527,4130.0,3926.0,4044.0,4220.0,3830.0,3976.0,4104.0,4136.0,4224.0,4036.0,4184.0,4224.0,4026.0,4224.0,3762.0,4026.0,4224.0,4224.0,3762.0,4008.0,4026.0,4120.0,4184.0,4224.0,4224.0,4216.0,4026.0,4124.0,4176.0,4176.0,4024.0,4176.0,4176.0,3900.0,3940.0,4088.0,4176.0,4184.0,4184.0,4216.0,4220.0,4220.0,3918.0,4072.0,4184.0,4220.0,4224.0,3918.0,3988.0,4068.0,4224.0,4124.0,4006.0,4224.0,4224.0,3976.0,4148.0,4184.0,4224.0,4224.0,4224.0,3858.0,3754.0,4006.0,4224.0,4086.0,4216.0,4224.0,4224.0,4224.0,4088.0,3992.0,4136.0,4190.0,4224.0,3932.0,4024.0,4156.0,4224.0,4052.0,4026.0,4204.0,3910.0,4024.0,4136.0,4184.0,4074.0,0.0
-168.6,-0.006504,9.22e-05,0.008095,1.248,0.2363,0.752,0.605,13.1,4.316,4130.0,3956.0,4034.0,4220.0,3858.0,3956.0,4088.0,4136.0,4220.0,4034.0,4184.0,4220.0,4026.0,4224.0,3762.0,4044.0,4224.0,4224.0,3762.0,4068.0,4060.0,4110.0,4184.0,4224.0,4224.0,4216.0,4024.0,4136.0,4172.0,4172.0,4010.0,4172.0,4172.0,3890.0,3936.0,4072.0,4172.0,4176.0,4184.0,4184.0,4216.0,4216.0,3918.0,4072.0,4184.0,4220.0,4224.0,3918.0,3980.0,4048.0,4224.0,4120.0,4052.0,4224.0,4224.0,3956.0,4136.0,4184.0,4224.0,4224.0,4224.0,3858.0,3754.0,4006.0,4224.0,4086.0,4200.0,4224.0,4224.0,4224.0,4156.0,3992.0,4130.0,4190.0,4224.0,3978.0,4024.0,4156.0,4224.0,4044.0,4026.0,4204.0,3910.0,4026.0,4136.0,4224.0,4074.0,0.0
-175.4,-0.006527,8.63e-05,0.00833,1.249,0.2452,0.7563,0.592,14.52,5.613,4130.0,4010.0,4030.0,4184.0,3838.0,3992.0,4086.0,4130.0,4216.0,4026.0,4184.0,4216.0,4026.0,4220.0,3762.0,4030.0,4220.0,4220.0,3762.0,4124.0,4156.0,4156.0,4184.0,4220.0,4220.0,4216.0,4008.0,4130.0,4160.0,4170.0,4006.0,4170.0,4170.0,3890.0,3932.0,4072.0,4170.0,4172.0,4176.0,4184.0,4184.0,4184.0,3900.0,4060.0,4176.0,4184.0,4216.0,3910.0,3976.0,4036.0,4216.0,4120.0,4216.0,4220.0,4220.0,3940.0,4136.0,4184.0,4220.0,4220.0,4220.0,3858.0,3760.0,3988.0,4220.0,4072.0,4216.0,4220.0,4220.0,4220.0,4220.0,3978.0,4130.0,4190.0,4220.0,3956.0,4068.0,4144.0,4220.0,4044.0,4026.0,4204.0,3900.0,4026.0,4148.0,4220.0,4074.0,0.0
-191.1,-0.006577,8.065e-05,0.00881,1.249,0.2457,0.7515,0.583,15.18,6.766,4148.0,4132.0,4056.0,4220.0,3868.0,4024.0,4136.0,4156.0,4224.0,4040.0,4216.0,4224.0,4026.0,4224.0,3762.0,4060.0,4224.0,4224.0,3762.0,4224.0,4224.0,4184.0,4224.0,4224.0,4224.0,4216.0,4026.0,4156.0,4184.0,4184.0,4024.0,4184.0,4184.0,3890.0,3972.0,4104.0,4184.0,4184.0,4184.0,4216.0,4220.0,4220.0,3926.0,4086.0,4216.0,4220.0,4224.0,3926.0,3992.0,4072.0,4224.0,4120.0,4224.0,4224.0,4224.0,3978.0,4156.0,4220.0,4224.0,4224.0,4224.0,3858.0,4030.0,4024.0,4224.0,4096.0,4220.0,4224.0,4224.0,4224.0,4224.0,4006.0,4156.0,4204.0,4224.0,3992.0,4088.0,4184.0,4224.0,4044.0,4026.0,4204.0,3926.0,4032.0,4156.0,4224.0,4074.0,0.0
-171.8,-0.006283,8.285e-05,0.00988,1.25,0.2551,0.7485,0.5723,16.38,4.37,4136.0,3940.0,4036.0,4220.0,3858.0,3972.0,4104.0,4136.0,4224.0,4026.0,4184.0,4224.0,4026.0,4224.0,3762.0,4052.0,4224.0,4224.0,3754.0,4052.0,4060.0,4110.0,4220.0,4220.0,4220.0,4216.0,4024.0,4150.0,4176.0,4176.0,4024.0,4176.0,4176.0,3890.0,3936.0,4088.0,4184.0,4184.0,4184.0,4220.0,4220.0,4220.0,3918.0,4072.0,4216.0,4224.0,4224.0,3910.0,3978.0,4060.0,4224.0,4120.0,4072.0,4224.0,4224.0,3956.0,4150.0,4220.0,4224.0,4224.0,4224.0,3838.0,3754.0,4008.0,4224.0,4088.0,4216.0,4220.0,4220.0,4220.0,4156.0,3992.0,4156.0,4204.0,4224.0,3946.0,4024.0,4160.0,4220.0,4032.0,4010.0,4204.0,3910.0,4026.0,4148.0,4220.0,4068.0,0.0
-169.2,-0.006763,8.345e-05,0.009705,1.251,0.275,0.754,0.5728,15.125,4.703,4130.0,3972.0,4036.0,4220.0,3858.0,3972.0,4088.0,4130.0,4220.0,4026.0,4184.0,4220.0,4028.0,4224.0,3762.0,4044.0,4224.0,4224.0,3762.0,4068.0,4072.0,4130.0,4184.0,4224.0,4224.0,4216.0,4024.0,4136.0,4172.0,4172.0,4010.0,4172.0,4172.0,3918.0,3940.0,4072.0,4176.0,4176.0,4184.0,4216.0,4216.0,4216.0,3918.0,4068.0,4184.0,4220.0,4224.0,3918.0,3980.0,4048.0,4224.0,4124.0,4052.0,4224.0,4224.0,3956.0,4136.0,4184.0,4224.0,4224.0,4224.0,3868.0,3754.0,4008.0,4224.0,4086.0,4216.0,4224.0,4224.0,4224.0,4156.0,3992.0,4136.0,4190.0,4224.0,3976.0,4024.0,4156.0,4224.0,4052.0,4026.0,4200.0,3912.0,4026.0,4150.0,4224.0,4074.0,0.0
-189.1,-0.006775,7.5e-05,0.00895,1.251,0.2578,0.7373,0.5654,16.0,4.668,4176.0,4006.0,4088.0,4230.0,3910.0,4008.0,4156.0,4184.0,4230.0,4032.0,4220.0,4230.0,4028.0,4230.0,3762.0,4104.0,4230.0,4230.0,3762.0,4090.0,4108.0,4170.0,4230.0,4230.0,4240.0,4216.0,4072.0,4184.0,4220.0,4220.0,4072.0,4220.0,4220.0,3918.0,3988.0,4130.0,4220.0,4224.0,4224.0,4230.0,4230.0,4230.0,3976.0,4130.0,4220.0,4230.0,4230.0,3976.0,4026.0,4130.0,4230.0,4120.0,4156.0,4230.0,4230.0,4024.0,4184.0,4230.0,4230.0,4230.0,4230.0,3868.0,3754.0,4072.0,4230.0,4156.0,4230.0,4240.0,4240.0,4240.0,4220.0,4068.0,4184.0,4220.0,4240.0,4010.0,4072.0,4184.0,4240.0,4052.0,4026.0,4204.0,3976.0,4060.0,4184.0,4230.0,4074.0,0.0
-195.0,-0.006947,5.62e-05,0.00889,1.251,0.2458,0.725,0.5635,16.19,3.898,4184.0,4006.0,4130.0,4244.0,3912.0,4036.0,4184.0,4224.0,4244.0,4040.0,4240.0,4244.0,4032.0,4244.0,3774.0,4096.0,4244.0,4244.0,3774.0,4068.0,4072.0,4184.0,4240.0,4260.0,4260.0,4216.0,4130.0,4224.0,4224.0,4230.0,4130.0,4230.0,4230.0,3918.0,4010.0,4176.0,4230.0,4230.0,4230.0,4240.0,4244.0,4244.0,4008.0,4172.0,4240.0,4244.0,4244.0,3992.0,4060.0,4156.0,4244.0,4124.0,4092.0,4244.0,4244.0,4060.0,4224.0,4240.0,4244.0,4244.0,4244.0,3868.0,3754.0,4090.0,4244.0,4172.0,4244.0,4260.0,4260.0,4260.0,4124.0,4096.0,4204.0,4230.0,4260.0,4008.0,4096.0,4220.0,4260.0,4052.0,4026.0,4204.0,4006.0,4080.0,4224.0,4244.0,4074.0,0.0
-204.1,-0.006996,8.506e-05,0.00695,1.249,0.2311,0.7207,0.557,15.53,3.283,4220.0,3992.0,4124.0,4244.0,3926.0,4072.0,4184.0,4224.0,4260.0,4056.0,4244.0,4260.0,4034.0,4320.0,3774.0,4136.0,4320.0,4320.0,3774.0,4034.0,4068.0,4224.0,4244.0,4320.0,4320.0,4216.0,4144.0,4224.0,4216.0,4230.0,4156.0,4230.0,4230.0,3918.0,4030.0,4170.0,4230.0,4230.0,4240.0,4244.0,4244.0,4244.0,4044.0,4184.0,4244.0,4260.0,4230.0,4026.0,4088.0,4172.0,4244.0,4124.0,4038.0,4268.0,4276.0,4092.0,4224.0,4244.0,4260.0,4276.0,4276.0,3868.0,3754.0,4130.0,4276.0,4176.0,4244.0,4280.0,4320.0,4320.0,4124.0,4136.0,4220.0,4230.0,4316.0,4026.0,4136.0,4230.0,4320.0,4052.0,4028.0,4204.0,4026.0,4130.0,4220.0,4244.0,4086.0,0.0
-246.9,-0.006824,8.386e-05,0.00682,1.253,0.2133,0.7065,0.5454,14.8,4.27,4230.0,4132.0,4184.0,4316.0,4030.0,4156.0,4230.0,4240.0,4316.0,4052.0,4316.0,4316.0,4028.0,4316.0,3774.0,4184.0,4316.0,4316.0,3762.0,4156.0,4124.0,4230.0,4316.0,4316.0,4316.0,4216.0,4184.0,4244.0,4240.0,4260.0,4216.0,4260.0,4260.0,3918.0,4096.0,4224.0,4280.0,4320.0,4316.0,4316.0,4316.0,4316.0,4136.0,4220.0,4316.0,4316.0,4316.0,4088.0,4156.0,4224.0,4316.0,4124.0,4220.0,4304.0,4316.0,4156.0,4244.0,4316.0,4316.0,4316.0,4316.0,3868.0,3888.0,4184.0,4316.0,4224.0,4316.0,4340.0,4340.0,4340.0,4224.0,4184.0,4230.0,4296.0,4316.0,4096.0,4184.0,4244.0,4340.0,4052.0,4026.0,4212.0,4088.0,4184.0,4244.0,4316.0,4074.0,0.0
-238.4,-0.006912,7.856e-05,0.006702,1.25,0.2568,0.7075,0.5767,15.984,4.598,4230.0,4108.0,4184.0,4316.0,4024.0,4130.0,4224.0,4230.0,4316.0,4044.0,4316.0,4316.0,4032.0,4316.0,3774.0,4176.0,4316.0,4316.0,3762.0,4156.0,4124.0,4230.0,4316.0,4316.0,4316.0,4216.0,4176.0,4230.0,4230.0,4244.0,4184.0,4244.0,4244.0,3918.0,4072.0,4224.0,4244.0,4244.0,4260.0,4320.0,4316.0,4316.0,4096.0,4224.0,4320.0,4316.0,4316.0,4068.0,4136.0,4184.0,4316.0,4124.0,4188.0,4304.0,4316.0,4136.0,4230.0,4320.0,4316.0,4316.0,4316.0,3868.0,3760.0,4170.0,4316.0,4216.0,4316.0,4316.0,4316.0,4316.0,4224.0,4176.0,4224.0,4244.0,4316.0,4072.0,4184.0,4240.0,4316.0,4052.0,4026.0,4204.0,4068.0,4156.0,4230.0,4316.0,4076.0,0.0
-213.6,-0.006714,6.574e-05,0.007713,1.247,0.2607,0.7095,0.5894,15.836,3.016,4224.0,3988.0,4176.0,4316.0,3918.0,4088.0,4224.0,4230.0,4316.0,4026.0,4280.0,4316.0,4026.0,4316.0,3762.0,4156.0,4316.0,4324.0,3762.0,4008.0,4026.0,4220.0,4240.0,4316.0,4316.0,4216.0,4170.0,4230.0,4184.0,4240.0,4176.0,4240.0,4240.0,3918.0,4048.0,4184.0,4244.0,4244.0,4244.0,4260.0,4280.0,4280.0,4068.0,4216.0,4280.0,4240.0,4230.0,4026.0,4096.0,4184.0,4240.0,4120.0,4008.0,4308.0,4316.0,4096.0,4230.0,4260.0,4316.0,4316.0,4316.0,3858.0,3754.0,4136.0,4316.0,4184.0,4300.0,4316.0,4316.0,4316.0,4052.0,4156.0,4220.0,4240.0,4316.0,4026.0,4156.0,4230.0,4316.0,4052.0,4026.0,4204.0,4026.0,4148.0,4220.0,4244.0,4072.0,0.0
-241.4,-0.006462,2.91e-05,0.00986,1.245,0.2598,0.6997,0.6045,16.06,4.156,4230.0,4068.0,4184.0,4316.0,3976.0,4130.0,4230.0,4240.0,4316.0,4024.0,4316.0,4316.0,4026.0,4340.0,3754.0,4184.0,4340.0,4340.0,3762.0,4092.0,4124.0,4230.0,4316.0,4340.0,4340.0,4216.0,4184.0,4244.0,4230.0,4240.0,4184.0,4240.0,4240.0,3890.0,4068.0,4220.0,4240.0,4316.0,4316.0,4316.0,4316.0,4316.0,4080.0,4220.0,4316.0,4316.0,4340.0,4044.0,4136.0,4170.0,4340.0,4120.0,4170.0,4310.0,4340.0,4136.0,4244.0,4316.0,4340.0,4340.0,4340.0,3858.0,3754.0,4156.0,4340.0,4224.0,4316.0,4340.0,4340.0,4340.0,4224.0,4170.0,4230.0,4240.0,4340.0,4068.0,4184.0,4240.0,4340.0,4034.0,4012.0,4204.0,4044.0,4124.0,4230.0,4316.0,4064.0,0.0
-245.6,-0.006203,5.63e-05,0.00928,1.242,0.2489,0.703,0.59,15.75,4.65,4230.0,4136.0,4184.0,4316.0,4008.0,4136.0,4230.0,4244.0,4316.0,4026.0,4316.0,4316.0,4024.0,4316.0,3754.0,4184.0,4316.0,4330.0,3754.0,4124.0,4124.0,4230.0,4316.0,4340.0,4340.0,4216.0,4184.0,4244.0,4244.0,4240.0,4184.0,4240.0,4240.0,3888.0,4072.0,4220.0,4240.0,4240.0,4316.0,4316.0,4316.0,4316.0,4096.0,4220.0,4316.0,4316.0,4316.0,4068.0,4136.0,4184.0,4316.0,4120.0,4230.0,4316.0,4340.0,4136.0,4244.0,4316.0,4340.0,4340.0,4340.0,3838.0,3760.0,4184.0,4340.0,4224.0,4316.0,4340.0,4340.0,4340.0,4224.0,4184.0,4230.0,4316.0,4340.0,4072.0,4184.0,4244.0,4340.0,4028.0,4010.0,4204.0,4068.0,4156.0,4240.0,4316.0,4064.0,0.0
-265.2,-0.006565,4.36e-05,0.00932,1.248,0.2474,0.697,0.5806,15.734,5.26,4240.0,4170.0,4224.0,4340.0,4026.0,4156.0,4230.0,4240.0,4340.0,4032.0,4340.0,4340.0,4026.0,4340.0,3762.0,4170.0,4340.0,4340.0,3762.0,4216.0,4216.0,4240.0,4340.0,4340.0,4340.0,4216.0,4216.0,4240.0,4240.0,4316.0,4224.0,4316.0,4316.0,3890.0,4096.0,4230.0,4316.0,4316.0,4316.0,4316.0,4340.0,4340.0,4136.0,4230.0,4340.0,4340.0,4340.0,4096.0,4156.0,4220.0,4340.0,4120.0,4240.0,4310.0,4340.0,4176.0,4240.0,4340.0,4340.0,4340.0,4340.0,3858.0,4024.0,4184.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4316.0,4184.0,4230.0,4316.0,4340.0,4130.0,4216.0,4240.0,4340.0,4044.0,4026.0,4204.0,4090.0,4184.0,4240.0,4340.0,4068.0,0.0
-284.0,-0.006443,5.6e-05,0.00982,1.248,0.2502,0.681,0.5894,14.64,5.727,4316.0,4224.0,4240.0,4340.0,4032.0,4220.0,4280.0,4340.0,4340.0,4032.0,4340.0,4340.0,4026.0,4340.0,3762.0,4230.0,4340.0,4340.0,3762.0,4224.0,4224.0,4316.0,4340.0,4340.0,4340.0,4216.0,4230.0,4316.0,4316.0,4340.0,4230.0,4340.0,4340.0,3890.0,4184.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4170.0,4240.0,4340.0,4340.0,4340.0,4156.0,4220.0,4240.0,4340.0,4120.0,4240.0,4310.0,4340.0,4220.0,4316.0,4340.0,4340.0,4340.0,4340.0,3858.0,4060.0,4230.0,4340.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4220.0,4240.0,4340.0,4340.0,4184.0,4230.0,4340.0,4340.0,4034.0,4012.0,4204.0,4156.0,4230.0,4316.0,4340.0,4068.0,0.0
-289.5,-0.00627,8.33e-05,0.00973,1.248,0.2345,0.682,0.5845,13.74,6.137,4316.0,4240.0,4240.0,4340.0,4032.0,4220.0,4280.0,4316.0,4340.0,4044.0,4340.0,4340.0,4026.0,4340.0,3762.0,4230.0,4340.0,4340.0,3754.0,4240.0,4240.0,4316.0,4340.0,4340.0,4340.0,4216.0,4230.0,4316.0,4340.0,4340.0,4240.0,4340.0,4340.0,3890.0,4184.0,4276.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4170.0,4240.0,4340.0,4340.0,4340.0,4176.0,4224.0,4244.0,4340.0,4120.0,4340.0,4310.0,4340.0,4220.0,4316.0,4340.0,4340.0,4340.0,4340.0,3838.0,4108.0,4230.0,4340.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4220.0,4240.0,4340.0,4340.0,4216.0,4230.0,4316.0,4340.0,4032.0,4010.0,4212.0,4184.0,4230.0,4316.0,4340.0,4068.0,0.0
-295.2,-0.006207,9.2e-05,0.009895,1.249,0.218,0.674,0.578,12.57,5.56,4316.0,4240.0,4244.0,4340.0,4032.0,4230.0,4330.0,4340.0,4340.0,4044.0,4340.0,4340.0,4026.0,4340.0,3754.0,4240.0,4340.0,4340.0,3754.0,4240.0,4240.0,4316.0,4340.0,4340.0,4340.0,4216.0,4244.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,3890.0,4184.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4216.0,4316.0,4340.0,4340.0,4340.0,4184.0,4230.0,4240.0,4340.0,4120.0,4340.0,4310.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3838.0,4092.0,4230.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4316.0,4340.0,4340.0,4220.0,4240.0,4340.0,4340.0,4032.0,4010.0,4212.0,4184.0,4240.0,4340.0,4340.0,4068.0,0.0
-276.8,-0.006668,9.02e-05,0.0092,1.25,0.2246,0.685,0.5747,13.08,4.656,4240.0,4170.0,4230.0,4340.0,4052.0,4216.0,4244.0,4316.0,4340.0,4052.0,4340.0,4340.0,4026.0,4340.0,3762.0,4230.0,4340.0,4332.0,3762.0,4220.0,4216.0,4316.0,4340.0,4340.0,4340.0,4216.0,4230.0,4316.0,4240.0,4340.0,4230.0,4340.0,4340.0,3918.0,4176.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4170.0,4244.0,4340.0,4340.0,4340.0,4156.0,4184.0,4230.0,4340.0,4120.0,4240.0,4308.0,4340.0,4224.0,4316.0,4340.0,4340.0,4340.0,4340.0,3858.0,4052.0,4220.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4240.0,4224.0,4244.0,4316.0,4340.0,4176.0,4230.0,4316.0,4340.0,4052.0,4026.0,4212.0,4156.0,4220.0,4316.0,4340.0,4074.0,0.0
-282.8,-0.006413,9.096e-05,0.00851,1.249,0.2148,0.683,0.572,12.24,4.74,4316.0,4220.0,4230.0,4340.0,4040.0,4224.0,4280.0,4316.0,4340.0,4044.0,4340.0,4340.0,4026.0,4340.0,3762.0,4230.0,4340.0,nan,3762.0,4216.0,4224.0,4316.0,4340.0,4340.0,4340.0,4216.0,4230.0,4316.0,4240.0,4340.0,4240.0,4340.0,4340.0,3890.0,4184.0,4260.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4170.0,4240.0,4340.0,4340.0,4340.0,4176.0,4224.0,4240.0,4340.0,4120.0,4240.0,4308.0,4340.0,4220.0,4316.0,4340.0,4340.0,4340.0,4340.0,3858.0,4060.0,4230.0,4340.0,4244.0,4340.0,4340.0,4340.0,4340.0,4316.0,4220.0,4260.0,4340.0,4340.0,4184.0,4230.0,4316.0,4340.0,4034.0,4026.0,4212.0,4176.0,4230.0,4316.0,4340.0,4072.0,0.0
-272.2,-0.006264,7.24e-05,0.00751,1.251,0.2161,0.684,0.5815,12.55,3.879,4240.0,4156.0,4230.0,4340.0,4028.0,4184.0,4260.0,4316.0,4340.0,4040.0,4340.0,4340.0,4026.0,4340.0,3754.0,4230.0,4340.0,4340.0,3754.0,4156.0,4124.0,4316.0,4340.0,4340.0,4340.0,4216.0,4230.0,4316.0,4240.0,4340.0,4230.0,4340.0,4340.0,3890.0,4156.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4170.0,4244.0,4340.0,4340.0,4340.0,4156.0,4184.0,4230.0,4340.0,4120.0,4220.0,4310.0,4340.0,4224.0,4316.0,4340.0,4340.0,4340.0,4340.0,3838.0,3828.0,4220.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4224.0,4224.0,4260.0,4340.0,4340.0,4156.0,4230.0,4316.0,4340.0,4032.0,4010.0,4212.0,4156.0,4220.0,4316.0,4340.0,4068.0,0.0
-289.0,-0.006428,0.00010806,0.00818,1.248,0.216,0.6733,0.584,13.5,5.152,4316.0,4240.0,4244.0,4340.0,4044.0,4220.0,4324.0,4340.0,4340.0,4052.0,4340.0,4340.0,4026.0,4340.0,3762.0,4240.0,4340.0,4336.0,3762.0,4224.0,4224.0,4316.0,4340.0,4340.0,4340.0,4216.0,4240.0,4340.0,4316.0,4340.0,4244.0,4340.0,4340.0,3890.0,4184.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4216.0,4316.0,4340.0,4340.0,4340.0,4184.0,4220.0,4244.0,4340.0,4120.0,4240.0,4308.0,4340.0,4230.0,4316.0,4340.0,4340.0,4340.0,4340.0,3858.0,4090.0,4230.0,4340.0,4268.0,4340.0,4340.0,4340.0,4340.0,4316.0,4230.0,4316.0,4340.0,4340.0,4184.0,4240.0,4340.0,4340.0,4036.0,4026.0,4212.0,4184.0,4230.0,4316.0,4340.0,4074.0,0.0
-302.8,-0.00604,0.0001041,0.00952,1.251,0.2065,0.674,0.584,15.18,7.01,4316.0,4340.0,4244.0,4340.0,4028.0,4230.0,4330.0,4340.0,4340.0,4044.0,4340.0,4340.0,4012.0,4340.0,3754.0,4244.0,4340.0,4340.0,3754.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4216.0,4244.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,3868.0,4184.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4216.0,4316.0,4340.0,4340.0,4340.0,4184.0,4230.0,4240.0,4340.0,4120.0,4340.0,4310.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3838.0,4220.0,4240.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4316.0,4340.0,4340.0,4230.0,4244.0,4340.0,4340.0,4026.0,4010.0,4212.0,4184.0,4240.0,4316.0,4340.0,4068.0,0.0
-348.8,-0.005962,9.12e-05,0.00961,1.248,0.2068,0.6567,0.579,15.23,6.996,4340.0,4340.0,4316.0,4450.0,4026.0,4240.0,4344.0,4340.0,4450.0,4036.0,4450.0,4450.0,4010.0,4450.0,3754.0,4316.0,4450.0,4344.0,3754.0,4340.0,4340.0,4340.0,4450.0,4450.0,4450.0,4220.0,4316.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,3868.0,4230.0,4340.0,4340.0,4340.0,4340.0,4450.0,4450.0,4450.0,4216.0,4340.0,4450.0,4450.0,4450.0,4230.0,4240.0,4316.0,4450.0,4120.0,4340.0,4316.0,4450.0,4240.0,4340.0,4416.0,4450.0,4450.0,4450.0,3826.0,4220.0,4316.0,4450.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4240.0,4340.0,4340.0,4450.0,4230.0,4316.0,4340.0,4450.0,4026.0,4008.0,4212.0,4230.0,4316.0,4340.0,4450.0,4068.0,0.0
-347.0,-0.005768,9.257e-05,0.009056,1.245,0.2095,0.6587,0.5747,14.375,6.8,4340.0,4340.0,4316.0,4450.0,4026.0,4240.0,4340.0,4340.0,4450.0,4032.0,4450.0,4450.0,4008.0,4450.0,3754.0,4316.0,4450.0,4350.0,3754.0,4340.0,4340.0,4340.0,4450.0,4450.0,4450.0,4220.0,4316.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,3858.0,4230.0,4340.0,4340.0,4340.0,4340.0,4450.0,4450.0,4450.0,4220.0,4340.0,4450.0,4450.0,4450.0,4230.0,4240.0,4316.0,4450.0,4120.0,4340.0,4320.0,4450.0,4240.0,4340.0,4424.0,4450.0,4450.0,4450.0,3816.0,4220.0,4316.0,4450.0,4340.0,4450.0,4450.0,4450.0,4450.0,4340.0,4240.0,4340.0,4340.0,4450.0,4230.0,4316.0,4340.0,4450.0,4026.0,4006.0,4212.0,4230.0,4316.0,4340.0,4450.0,4068.0,0.0
-373.0,-0.005722,6.15e-05,0.00966,1.245,0.214,0.6523,0.5645,14.94,6.16,4340.0,4340.0,4340.0,4450.0,4026.0,4240.0,4340.0,4450.0,4450.0,4026.0,4450.0,4510.0,4008.0,4510.0,3754.0,4316.0,4510.0,4360.0,3754.0,4316.0,4316.0,4340.0,4510.0,4510.0,4510.0,4220.0,4340.0,4340.0,4340.0,4450.0,4340.0,4450.0,4450.0,3858.0,4230.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4220.0,4340.0,4450.0,4450.0,4510.0,4230.0,4240.0,4340.0,4510.0,4120.0,4340.0,4324.0,4510.0,4316.0,4340.0,4428.0,4510.0,4510.0,4510.0,3816.0,4124.0,4316.0,4510.0,4340.0,4510.0,4492.0,4510.0,4510.0,4340.0,4316.0,4340.0,4450.0,4510.0,4224.0,4316.0,4340.0,4510.0,4026.0,3992.0,4212.0,4224.0,4316.0,4340.0,4510.0,4056.0,0.0
-353.2,-0.005787,8.49e-05,0.0083,1.247,0.207,0.6553,0.5684,14.82,7.387,4340.0,4340.0,4340.0,4450.0,4026.0,4240.0,4340.0,4340.0,4450.0,4032.0,4450.0,4450.0,4008.0,4450.0,3754.0,4316.0,4450.0,4350.0,3754.0,4340.0,4340.0,4340.0,4450.0,4450.0,4450.0,4220.0,4316.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,3858.0,4230.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4220.0,4340.0,4450.0,4450.0,4450.0,4230.0,4240.0,4340.0,4450.0,4120.0,4340.0,4320.0,4450.0,4240.0,4340.0,4420.0,4450.0,4450.0,4450.0,3816.0,4216.0,4316.0,4450.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4340.0,4340.0,4450.0,4240.0,4316.0,4340.0,4450.0,4026.0,4006.0,4212.0,4230.0,4316.0,4340.0,4450.0,4064.0,0.0
