like1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,simulation_100,simulation_101,simulation_102,simulation_103,simulation_104,simulation_105,simulation_106,simulation_107,simulation_108,simulation_109,simulation_110,simulation_111,simulation_112,simulation_113,simulation_114,simulation_115,simulation_116,simulation_117,simulation_118,simulation_119,simulation_120,simulation_121,simulation_122,simulation_123,simulation_124,chain
153.2,-0.006886,0.0001082,0.006207,0.6265,0.2656,0.759,0.5977,10.195,3.162,3900.0,3754.0,4068.0,3754.0,3940.0,3754.0,4184.0,3848.0,3754.0,3926.0,4032.0,4184.0,3754.0,3754.0,3976.0,4220.0,3926.0,3754.0,3952.0,4156.0,4224.0,4150.0,4224.0,3762.0,3754.0,3978.0,4184.0,4224.0,3838.0,4224.0,4224.0,4088.0,4184.0,4224.0,4224.0,4224.0,3754.0,3754.0,3918.0,4072.0,4130.0,3936.0,4130.0,3754.0,3754.0,3972.0,4088.0,4130.0,3952.0,3754.0,3848.0,3988.0,4130.0,4136.0,4150.0,4170.0,3754.0,4176.0,4176.0,3848.0,4024.0,4136.0,4184.0,4184.0,3838.0,3918.0,3992.0,4184.0,4184.0,4184.0,4184.0,4184.0,3912.0,4130.0,4184.0,4184.0,4184.0,4216.0,3918.0,3858.0,3754.0,3868.0,4216.0,4220.0,4220.0,3754.0,3762.0,3754.0,3754.0,3946.0,4088.0,4150.0,4220.0,4220.0,3920.0,3980.0,4130.0,4220.0,4224.0,4224.0,4224.0,4224.0,3754.0,3850.0,3900.0,3900.0,3826.0,3918.0,4026.0,4160.0,4172.0,4224.0,4224.0,4008.0,3754.0,3754.0,3754.0,3754.0,3918.0,4076.0,4184.0,4170.0,4224.0,4224.0,4224.0,0.0
238.0,-0.006405,0.0001295,0.00705,0.639,0.3477,0.73,0.517,6.566,6.76,4068.0,3754.0,4230.0,3926.0,4088.0,3754.0,4316.0,3998.0,3972.0,4096.0,4230.0,4316.0,3926.0,3754.0,4224.0,4340.0,4216.0,3754.0,4164.0,4260.0,4340.0,4144.0,4340.0,3754.0,3754.0,4130.0,4340.0,4340.0,3816.0,4240.0,4340.0,4230.0,4316.0,4340.0,4340.0,4270.0,3754.0,3900.0,4130.0,4230.0,4244.0,4030.0,4244.0,3754.0,3858.0,4130.0,4240.0,4244.0,3940.0,3754.0,3992.0,4176.0,4260.0,4260.0,4300.0,4316.0,3754.0,4316.0,4224.0,4060.0,4184.0,4244.0,4316.0,4316.0,4026.0,4110.0,4184.0,4316.0,4316.0,4340.0,4340.0,4340.0,4144.0,4240.0,4340.0,4340.0,4340.0,4340.0,3890.0,4216.0,3956.0,4130.0,4340.0,4340.0,4340.0,3754.0,3754.0,3754.0,3754.0,4094.0,4230.0,4304.0,4340.0,4340.0,3900.0,4220.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,3754.0,3992.0,4124.0,4124.0,4010.0,4130.0,4224.0,4316.0,4164.0,4296.0,4260.0,4230.0,3754.0,3754.0,3900.0,4008.0,4096.0,4230.0,4340.0,4156.0,4340.0,4340.0,4340.0,0.0
175.9,-0.006283,1.496e-05,0.009705,0.61,0.2837,0.75,0.648,21.92,6.21,3754.0,3754.0,4026.0,3754.0,3754.0,3754.0,4156.0,4052.0,3754.0,3850.0,3992.0,4184.0,3798.0,3754.0,3936.0,4184.0,4184.0,3754.0,3866.0,4052.0,4184.0,4150.0,4184.0,3754.0,3754.0,3900.0,4184.0,4184.0,3816.0,4184.0,4184.0,4030.0,4184.0,4184.0,4184.0,4184.0,3754.0,3754.0,3754.0,4006.0,4060.0,4072.0,4072.0,3754.0,3754.0,3900.0,4036.0,4072.0,3918.0,3754.0,3754.0,3900.0,4072.0,4072.0,4072.0,4088.0,3754.0,4096.0,4096.0,3754.0,3918.0,4096.0,4096.0,4136.0,3754.0,3830.0,3918.0,4136.0,4136.0,4136.0,4136.0,4136.0,3816.0,4068.0,4136.0,4136.0,4136.0,4136.0,3890.0,4156.0,3754.0,3754.0,4156.0,4156.0,4156.0,3754.0,3754.0,3754.0,3754.0,3848.0,4026.0,4110.0,4156.0,4156.0,3870.0,3868.0,4008.0,4156.0,4156.0,4156.0,4156.0,4156.0,3754.0,4068.0,4156.0,4156.0,3754.0,3838.0,4008.0,4156.0,4156.0,4156.0,4156.0,4156.0,3754.0,3754.0,3754.0,3754.0,3754.0,3926.0,4072.0,4164.0,4156.0,4124.0,4124.0,0.0
166.0,-0.005215,0.000163,0.008286,0.633,0.2173,0.757,0.6274,17.88,4.484,3754.0,3754.0,3992.0,3754.0,3830.0,3754.0,4110.0,3918.0,3754.0,3840.0,3992.0,4156.0,3754.0,3754.0,3926.0,4156.0,4130.0,3754.0,3838.0,4044.0,4156.0,4132.0,4160.0,3754.0,3754.0,3890.0,4150.0,4160.0,3762.0,4160.0,4160.0,4010.0,4148.0,4170.0,4170.0,4170.0,3754.0,3754.0,3762.0,4010.0,4030.0,4026.0,4030.0,3754.0,3754.0,3868.0,4024.0,4030.0,3890.0,3754.0,3754.0,3900.0,4036.0,4044.0,4048.0,4072.0,3754.0,4086.0,4086.0,3754.0,3918.0,4086.0,4088.0,4104.0,3754.0,3780.0,3890.0,4110.0,4110.0,4130.0,4130.0,4130.0,3780.0,4026.0,4130.0,4130.0,4130.0,4130.0,3838.0,4090.0,3754.0,3754.0,4130.0,4130.0,4136.0,3754.0,3754.0,3754.0,3754.0,3830.0,4024.0,4072.0,4136.0,4136.0,3932.0,3888.0,4008.0,4136.0,4136.0,4136.0,4148.0,4148.0,3754.0,4006.0,4068.0,4060.0,3754.0,3858.0,4008.0,4096.0,4148.0,4148.0,4148.0,4148.0,3754.0,3754.0,3754.0,3754.0,3754.0,3940.0,4072.0,4148.0,4148.0,4148.0,4148.0,0.0
182.5,-0.00649,1.71e-05,0.00956,0.6187,0.2021,0.881,0.4353,16.83,7.5,3808.0,3754.0,3830.0,3754.0,3754.0,3754.0,3980.0,3980.0,3754.0,3762.0,3868.0,3980.0,3798.0,3760.0,3808.0,3980.0,3980.0,3754.0,3754.0,3890.0,3980.0,3980.0,3980.0,3754.0,3754.0,3754.0,3980.0,3980.0,3816.0,3980.0,3980.0,3868.0,3952.0,3980.0,3988.0,3988.0,3754.0,3754.0,3754.0,3868.0,3988.0,3988.0,3988.0,3754.0,3754.0,3762.0,3932.0,3936.0,3936.0,3754.0,3754.0,3780.0,3912.0,3940.0,3956.0,3992.0,3754.0,3992.0,3992.0,3754.0,3816.0,3890.0,3992.0,3992.0,3754.0,3754.0,3754.0,3918.0,3992.0,3992.0,3992.0,3992.0,3754.0,3926.0,3956.0,3956.0,3956.0,3992.0,3900.0,3992.0,3754.0,3754.0,3992.0,3992.0,3992.0,3754.0,3754.0,3754.0,3754.0,3754.0,3868.0,3992.0,3992.0,3992.0,3920.0,3762.0,3912.0,3992.0,3992.0,3992.0,3992.0,3992.0,3754.0,3992.0,3992.0,3992.0,3754.0,3754.0,3754.0,3992.0,3992.0,3992.0,3992.0,3992.0,3754.0,3754.0,3754.0,3754.0,3754.0,3976.0,3992.0,3992.0,3992.0,3992.0,3992.0,0.0
307.5,-0.005596,7.087e-05,0.00927,0.679,0.1996,0.66,0.502,14.45,6.625,4184.0,3754.0,4340.0,4010.0,4184.0,3754.0,4340.0,4124.0,4052.0,4230.0,4316.0,4450.0,4150.0,3798.0,4240.0,4450.0,4340.0,3754.0,4220.0,4340.0,4450.0,4120.0,4450.0,3754.0,3754.0,4220.0,4450.0,4450.0,3762.0,4510.0,4510.0,4340.0,4510.0,4510.0,4510.0,4276.0,3754.0,4006.0,4230.0,4316.0,4340.0,4092.0,4340.0,3754.0,3926.0,4220.0,4340.0,4340.0,3868.0,3754.0,4096.0,4240.0,4340.0,4340.0,4340.0,4340.0,3754.0,4340.0,4340.0,4156.0,4240.0,4340.0,4340.0,4340.0,4156.0,4220.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3858.0,4340.0,4072.0,4220.0,4340.0,4340.0,4450.0,3754.0,3754.0,3754.0,3754.0,4184.0,4316.0,4340.0,4450.0,4450.0,3822.0,4244.0,4340.0,4340.0,4450.0,nan,4450.0,4450.0,3754.0,4124.0,4224.0,4224.0,4136.0,4220.0,4240.0,4340.0,4130.0,4276.0,4280.0,4340.0,3976.0,3754.0,4006.0,4130.0,4220.0,4316.0,4340.0,4120.0,4450.0,4450.0,4450.0,0.0
232.9,-0.005047,7.2e-06,0.005447,0.628,0.3335,0.8125,0.6333,18.23,4.867,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3868.0,3754.0,3754.0,3754.0,3754.0,3868.0,3754.0,3754.0,3754.0,3868.0,3760.0,3754.0,3754.0,3754.0,3868.0,3868.0,3868.0,3754.0,3754.0,3754.0,3868.0,3888.0,3754.0,3888.0,3888.0,3754.0,3838.0,3890.0,3900.0,3900.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3808.0,3754.0,3848.0,3848.0,3754.0,3754.0,3754.0,3848.0,3850.0,3754.0,3754.0,3754.0,3826.0,3850.0,3850.0,3850.0,3858.0,3754.0,3754.0,3858.0,3858.0,3858.0,3858.0,3816.0,3754.0,3754.0,3754.0,3866.0,3866.0,3868.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3868.0,3868.0,3754.0,3754.0,3754.0,3754.0,3868.0,3868.0,3868.0,3868.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3868.0,3868.0,3868.0,3788.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3868.0,3868.0,3868.0,3868.0,0.0
264.2,-0.006496,0.0001286,0.007404,0.674,0.2219,0.6763,0.4648,18.73,5.48,4136.0,3754.0,4240.0,3992.0,4156.0,3754.0,4340.0,4080.0,4024.0,4156.0,4244.0,4340.0,4038.0,3760.0,4230.0,4340.0,4224.0,3754.0,4196.0,4316.0,4340.0,4136.0,4340.0,3754.0,3754.0,4184.0,4340.0,4340.0,3816.0,4340.0,4340.0,4316.0,4340.0,4340.0,4340.0,4268.0,3754.0,3978.0,4184.0,4244.0,4316.0,4110.0,4316.0,3754.0,3926.0,4184.0,4316.0,4316.0,3918.0,3754.0,4068.0,4220.0,4316.0,4316.0,4316.0,4340.0,3754.0,4340.0,4340.0,4130.0,4230.0,4316.0,4340.0,4340.0,4096.0,4176.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,4184.0,4316.0,4340.0,4340.0,4340.0,4340.0,3890.0,4224.0,4036.0,4184.0,4340.0,4340.0,4340.0,3754.0,3754.0,3754.0,3754.0,4156.0,4244.0,4316.0,4340.0,4340.0,3900.0,4230.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,3754.0,4090.0,4188.0,4188.0,4072.0,4184.0,4230.0,4340.0,4144.0,4268.0,4280.0,4240.0,3840.0,3754.0,3976.0,4072.0,4184.0,4240.0,4340.0,4136.0,4340.0,4340.0,4340.0,0.0
161.4,-0.00681,0.0001652,0.00675,0.681,0.2318,0.797,0.5513,10.31,6.98,3868.0,3754.0,3988.0,3754.0,3890.0,3754.0,4092.0,4026.0,3754.0,3900.0,3992.0,4096.0,3912.0,3760.0,3932.0,4130.0,4130.0,3754.0,3890.0,4026.0,4130.0,4132.0,4136.0,3762.0,3754.0,3910.0,4088.0,4148.0,3830.0,4150.0,4150.0,3992.0,4120.0,4156.0,4156.0,4156.0,3754.0,3754.0,3848.0,4032.0,4058.0,4058.0,4058.0,3754.0,3754.0,3936.0,4026.0,4058.0,3940.0,3754.0,3762.0,3912.0,4058.0,4064.0,4064.0,4086.0,3754.0,4088.0,4088.0,3792.0,3926.0,4072.0,4088.0,4110.0,3762.0,3848.0,3912.0,4110.0,4120.0,4110.0,4110.0,4120.0,3826.0,4026.0,4110.0,4120.0,4120.0,4124.0,3918.0,4124.0,3754.0,3754.0,4124.0,4130.0,4130.0,3754.0,3762.0,3754.0,3754.0,3910.0,4044.0,4068.0,4104.0,4130.0,3932.0,3918.0,4024.0,4130.0,4130.0,4136.0,4136.0,4136.0,3754.0,4044.0,4136.0,4136.0,3754.0,3868.0,4010.0,4130.0,4136.0,4136.0,4136.0,4136.0,3760.0,3754.0,3754.0,3754.0,3858.0,4052.0,4136.0,4132.0,4136.0,4136.0,4136.0,0.0
170.5,-0.00679,5.48e-05,0.006084,0.6514,0.2512,0.821,0.5024,6.582,5.848,3936.0,3754.0,4052.0,3754.0,3936.0,3754.0,4184.0,3926.0,3754.0,3976.0,4026.0,4184.0,3754.0,3754.0,3932.0,4184.0,4096.0,3754.0,3912.0,4164.0,4220.0,4144.0,4220.0,3762.0,3754.0,3940.0,4156.0,4220.0,3830.0,4220.0,4220.0,4030.0,4148.0,4220.0,4220.0,4220.0,3754.0,3754.0,3868.0,4068.0,4110.0,4024.0,4124.0,3754.0,3754.0,3946.0,4072.0,4124.0,3936.0,3754.0,3848.0,3972.0,4130.0,4136.0,4150.0,4160.0,3754.0,4176.0,4176.0,3816.0,4006.0,4120.0,4176.0,4184.0,3804.0,3890.0,3978.0,4184.0,4184.0,4216.0,4216.0,4220.0,3868.0,4120.0,4184.0,4220.0,4220.0,4220.0,3918.0,4156.0,3754.0,3848.0,4220.0,4220.0,4220.0,3754.0,3754.0,3754.0,3754.0,4008.0,4072.0,4104.0,4184.0,4220.0,3900.0,3956.0,4184.0,4220.0,4220.0,4220.0,4220.0,4220.0,3754.0,3956.0,4060.0,4060.0,3762.0,3926.0,4056.0,4184.0,4156.0,4220.0,4220.0,4156.0,3754.0,3754.0,3754.0,3754.0,3926.0,4072.0,4220.0,4144.0,4220.0,4220.0,4220.0,0.0
158.6,-0.005775,0.0001619,0.00967,0.679,0.3313,0.76,0.4336,13.26,3.836,3890.0,3754.0,4072.0,3754.0,3952.0,3754.0,4224.0,3762.0,3792.0,3940.0,4032.0,4224.0,3754.0,3754.0,3992.0,4224.0,3900.0,3754.0,3972.0,4156.0,4224.0,4124.0,4230.0,3754.0,3754.0,3956.0,4216.0,4230.0,3774.0,4156.0,4230.0,4088.0,4184.0,4230.0,4230.0,4240.0,3754.0,3754.0,3972.0,4104.0,4148.0,3838.0,4090.0,3754.0,3754.0,3952.0,4136.0,4148.0,3890.0,3754.0,3850.0,3978.0,4156.0,4156.0,4184.0,4184.0,3754.0,4216.0,4156.0,3868.0,4026.0,4136.0,4224.0,4224.0,3838.0,3918.0,4008.0,4224.0,4224.0,4230.0,4230.0,4230.0,3918.0,4148.0,4224.0,4230.0,4230.0,4230.0,3866.0,3926.0,3754.0,3918.0,4230.0,4230.0,4230.0,3754.0,3754.0,3754.0,3754.0,4012.0,4088.0,4156.0,4224.0,4230.0,3828.0,4010.0,4184.0,4230.0,4230.0,4230.0,4230.0,4230.0,3754.0,3754.0,3792.0,3808.0,3780.0,3918.0,4044.0,4216.0,4136.0,4240.0,4230.0,3976.0,3754.0,3754.0,3754.0,3774.0,4024.0,4136.0,4230.0,4130.0,4230.0,4230.0,4230.0,0.0
254.4,-0.00503,9.35e-05,0.002449,0.6753,0.272,0.8193,0.641,21.3,6.176,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3838.0,3808.0,3754.0,3754.0,3754.0,3838.0,3754.0,3754.0,3754.0,3838.0,3838.0,3754.0,3754.0,3754.0,3838.0,3838.0,3838.0,3754.0,3754.0,3754.0,3838.0,3838.0,3754.0,3848.0,3848.0,3754.0,3780.0,3848.0,3848.0,3848.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3762.0,3754.0,3754.0,3774.0,3774.0,3792.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3790.0,3826.0,3754.0,3754.0,3754.0,3754.0,3826.0,3826.0,3826.0,3826.0,3754.0,3826.0,3826.0,3826.0,3754.0,3754.0,3754.0,3754.0,3826.0,3826.0,3830.0,3830.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3830.0,3830.0,3830.0,3830.0,0.0
258.0,-0.00642,7.96e-05,0.00178,0.627,0.3674,0.881,0.617,21.53,7.457,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3804.0,3804.0,3754.0,3754.0,3754.0,3804.0,3754.0,3754.0,3754.0,3804.0,3804.0,3754.0,3754.0,3754.0,3804.0,3804.0,3804.0,3754.0,3754.0,3754.0,3804.0,3804.0,3804.0,3808.0,3808.0,3754.0,3808.0,3816.0,3826.0,3826.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3762.0,3754.0,3780.0,3780.0,3754.0,3754.0,3774.0,3780.0,3792.0,3754.0,3754.0,3754.0,3780.0,3780.0,3792.0,3792.0,3792.0,3754.0,3754.0,3762.0,3792.0,3792.0,3792.0,3792.0,3760.0,3754.0,3754.0,3754.0,3792.0,3792.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3762.0,3792.0,3792.0,3754.0,3754.0,3762.0,3792.0,3792.0,3792.0,3792.0,3754.0,3792.0,3792.0,3792.0,3754.0,3754.0,3754.0,3754.0,3792.0,3792.0,3804.0,3808.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3762.0,3808.0,3808.0,3808.0,0.0
160.0,-0.005398,0.0001582,0.003767,0.672,0.3467,0.7603,0.6064,19.53,6.043,3754.0,3754.0,3940.0,3754.0,3754.0,3754.0,4060.0,3850.0,3754.0,3804.0,3918.0,4096.0,3754.0,3754.0,3858.0,4096.0,4060.0,3754.0,3826.0,3992.0,4096.0,4096.0,4130.0,3754.0,3754.0,3848.0,4092.0,4130.0,3762.0,4130.0,4130.0,3972.0,4104.0,4130.0,4136.0,4136.0,3754.0,3754.0,3754.0,3976.0,4024.0,3912.0,4026.0,3754.0,3754.0,3858.0,3978.0,4024.0,3868.0,3754.0,3754.0,3848.0,4026.0,4026.0,4026.0,4030.0,3754.0,4044.0,4044.0,3754.0,3888.0,4030.0,4048.0,4072.0,3754.0,3754.0,3850.0,4072.0,4072.0,4072.0,4072.0,4072.0,3754.0,3978.0,4072.0,4072.0,4072.0,4072.0,3848.0,4052.0,3754.0,3754.0,4086.0,4086.0,4086.0,3754.0,3754.0,3754.0,3754.0,3774.0,3992.0,4036.0,4088.0,4088.0,3756.0,3838.0,3932.0,4088.0,4088.0,4088.0,4088.0,4092.0,3754.0,3864.0,3978.0,3988.0,3754.0,3774.0,3936.0,4030.0,4092.0,4092.0,4104.0,4104.0,3754.0,3754.0,3754.0,3754.0,3754.0,3912.0,4034.0,4104.0,4104.0,4104.0,4104.0,0.0
166.5,-0.00582,7.325e-05,0.001347,0.6226,0.3618,0.786,0.5312,7.11,4.453,3890.0,3754.0,4088.0,3754.0,3932.0,3754.0,4220.0,3774.0,3754.0,3946.0,4044.0,4224.0,3754.0,3754.0,3978.0,4230.0,3918.0,3754.0,3940.0,4170.0,4230.0,4144.0,4240.0,3754.0,3754.0,3952.0,4224.0,4240.0,3780.0,4124.0,4240.0,4088.0,4184.0,4240.0,4240.0,4240.0,3754.0,3754.0,3926.0,4096.0,4156.0,3852.0,4156.0,3754.0,3754.0,3936.0,4136.0,4156.0,3918.0,3754.0,3838.0,3976.0,4156.0,4176.0,4184.0,4220.0,3754.0,4224.0,4216.0,3858.0,4032.0,4136.0,4224.0,4230.0,3816.0,3910.0,4010.0,4230.0,4230.0,4230.0,4230.0,4230.0,3900.0,4176.0,4230.0,4230.0,4230.0,4230.0,3868.0,4028.0,3754.0,3910.0,4230.0,4230.0,4240.0,3754.0,3754.0,3754.0,3754.0,4026.0,4088.0,4176.0,4230.0,4240.0,3792.0,4024.0,4216.0,4240.0,4240.0,4240.0,4240.0,4240.0,3754.0,3754.0,3864.0,3888.0,3762.0,3912.0,4052.0,4220.0,4172.0,4240.0,4240.0,4026.0,3754.0,3754.0,3754.0,3754.0,3976.0,4156.0,4240.0,4170.0,4240.0,4240.0,4240.0,0.0
156.1,-0.00537,3.24e-05,0.00692,0.672,0.3477,0.7803,0.474,13.89,5.598,3830.0,3754.0,3940.0,3754.0,3808.0,3754.0,4130.0,3754.0,3754.0,3792.0,3926.0,4130.0,3754.0,3754.0,3808.0,4156.0,3932.0,3754.0,3816.0,4044.0,4172.0,4120.0,4176.0,3754.0,3754.0,3848.0,4130.0,4176.0,3762.0,4176.0,4176.0,3956.0,4096.0,4176.0,4176.0,4184.0,3754.0,3754.0,3754.0,4012.0,4030.0,3754.0,4044.0,3754.0,3754.0,3866.0,4026.0,4026.0,3858.0,3754.0,3754.0,3848.0,4044.0,4048.0,4072.0,4096.0,3754.0,4130.0,4130.0,3754.0,3890.0,4072.0,4132.0,4150.0,3754.0,3754.0,3858.0,4150.0,4156.0,4156.0,4156.0,4164.0,3754.0,3992.0,4136.0,4164.0,4164.0,4176.0,3838.0,3810.0,3754.0,3754.0,4176.0,4184.0,4184.0,3754.0,3754.0,3754.0,3754.0,3858.0,4010.0,4056.0,4130.0,4184.0,3752.0,3858.0,4052.0,4184.0,4184.0,4184.0,4184.0,4184.0,3754.0,3754.0,3774.0,3774.0,3754.0,3754.0,3926.0,4086.0,4130.0,4184.0,4184.0,4024.0,3754.0,3754.0,3754.0,3754.0,3754.0,4028.0,4184.0,4110.0,4184.0,4184.0,4184.0,0.0
172.2,-0.00577,0.0001516,0.00527,0.66,0.275,0.868,0.4675,12.91,5.89,3762.0,3754.0,3838.0,3754.0,3754.0,3754.0,3978.0,3848.0,3754.0,3816.0,3890.0,3992.0,3754.0,3754.0,3792.0,3992.0,3952.0,3754.0,3754.0,3868.0,3992.0,3992.0,3992.0,3754.0,3754.0,3774.0,3992.0,4006.0,3774.0,4008.0,4008.0,3912.0,3936.0,4010.0,4010.0,4010.0,3754.0,3754.0,3754.0,3926.0,4010.0,3932.0,4010.0,3754.0,3754.0,3816.0,3912.0,3918.0,3890.0,3754.0,3754.0,3780.0,3926.0,3976.0,3992.0,4010.0,3754.0,4010.0,4010.0,3754.0,3780.0,3932.0,4010.0,4010.0,3754.0,3754.0,3762.0,3976.0,4010.0,4010.0,4010.0,4010.0,3754.0,3926.0,3932.0,3978.0,4010.0,4010.0,3868.0,3988.0,3754.0,3754.0,4010.0,4024.0,4024.0,3754.0,3754.0,3754.0,3754.0,3754.0,3936.0,4012.0,4024.0,4024.0,3888.0,3754.0,3912.0,4024.0,4024.0,4024.0,4024.0,4024.0,3754.0,3890.0,3946.0,3946.0,3754.0,3754.0,3858.0,4024.0,4024.0,4024.0,4024.0,3976.0,3754.0,3754.0,3754.0,3754.0,3754.0,4010.0,4024.0,4024.0,4024.0,4024.0,4024.0,0.0
292.8,-0.005295,0.0001317,0.002003,0.6353,0.2242,0.679,0.558,7.52,5.844,4176.0,3754.0,4316.0,4026.0,4184.0,3754.0,4340.0,4124.0,4068.0,4220.0,4316.0,4340.0,4124.0,3828.0,4240.0,4450.0,4316.0,3754.0,4224.0,4340.0,4450.0,4136.0,4450.0,3754.0,3754.0,4220.0,4450.0,4450.0,3762.0,4340.0,4450.0,4340.0,4450.0,4450.0,4450.0,4292.0,3754.0,4024.0,4220.0,4316.0,4340.0,4124.0,4340.0,3754.0,3932.0,4220.0,4340.0,4340.0,3890.0,3754.0,4096.0,4240.0,4340.0,4340.0,4340.0,4340.0,3754.0,4340.0,4340.0,4184.0,4244.0,4340.0,4340.0,4340.0,4156.0,4220.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3838.0,4316.0,4086.0,4220.0,4340.0,4340.0,4340.0,3754.0,3754.0,3754.0,3754.0,4184.0,4316.0,4340.0,4340.0,4340.0,3888.0,4244.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,3754.0,4124.0,4224.0,4224.0,4130.0,4220.0,4240.0,4340.0,4160.0,4316.0,4280.0,4316.0,3976.0,3754.0,4008.0,4108.0,4220.0,4316.0,4340.0,4156.0,4340.0,4450.0,4450.0,0.0
283.5,-0.006355,1.353e-05,0.00708,0.653,0.2712,0.657,0.6333,9.83,6.848,4156.0,3754.0,4316.0,4008.0,4184.0,3754.0,4340.0,4124.0,4026.0,4220.0,4316.0,4340.0,4052.0,3754.0,4240.0,4340.0,4316.0,3754.0,4212.0,4340.0,4340.0,4136.0,4450.0,3754.0,3754.0,4220.0,4450.0,4450.0,3804.0,4340.0,4450.0,4340.0,4450.0,4450.0,4450.0,4270.0,3754.0,3988.0,4220.0,4316.0,4340.0,4124.0,4340.0,3754.0,3926.0,4220.0,4316.0,4340.0,3918.0,3754.0,4096.0,4240.0,4340.0,4340.0,4340.0,4340.0,3754.0,4340.0,4340.0,4156.0,4240.0,4340.0,4340.0,4340.0,4136.0,4170.0,4224.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3890.0,4240.0,4052.0,4170.0,4340.0,4340.0,4340.0,3754.0,3754.0,3754.0,3754.0,4184.0,4316.0,4340.0,4340.0,4340.0,3756.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,3754.0,4130.0,4224.0,4224.0,4130.0,4220.0,4240.0,4340.0,4150.0,4300.0,4280.0,4340.0,3760.0,3754.0,3976.0,4090.0,4170.0,4240.0,4340.0,4136.0,4340.0,4340.0,4340.0,0.0
