like1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,chain
-301.5,-0.005527,4.53e-06,0.09357,1.63,0.3599,0.729,0.6323,14.57,5.793,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3752.0,3752.0,3752.0,3754.0,3754.0,3754.0,3752.0,3752.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3752.0,3752.0,3754.0,3754.0,3754.0,3754.0,3754.0,3752.0,3752.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3752.0,3752.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3752.0,3752.0,3754.0,3754.0,3754.0,3754.0,3754.0,3752.0,0.0
-167.5,-0.00591,6.85e-06,0.0712,1.65,0.3408,0.6875,0.613,13.78,6.434,3926.0,3992.0,4036.0,4008.0,3792.0,4022.0,4086.0,4092.0,4156.0,4170.0,4170.0,4170.0,3754.0,3992.0,4170.0,4170.0,4170.0,3754.0,3804.0,3932.0,4008.0,4156.0,4030.0,4170.0,4170.0,3932.0,3992.0,4008.0,4176.0,4170.0,4170.0,4170.0,3754.0,3754.0,4008.0,3992.0,4092.0,4170.0,4170.0,4170.0,3754.0,3754.0,3754.0,3876.0,3932.0,3754.0,3804.0,4008.0,4156.0,4170.0,4170.0,3754.0,3754.0,3910.0,4022.0,4092.0,4170.0,0.0
-181.9,-0.006268,1.204e-05,0.08685,1.647,0.3384,0.6846,0.632,15.41,7.348,3900.0,3992.0,4036.0,4008.0,3754.0,4022.0,4008.0,4092.0,4176.0,4170.0,4170.0,4170.0,3754.0,3992.0,4170.0,4170.0,4170.0,3754.0,3754.0,3910.0,4008.0,4176.0,4092.0,4170.0,4170.0,3910.0,3992.0,4008.0,4084.0,4170.0,4170.0,4170.0,3754.0,3754.0,4008.0,3992.0,4092.0,4170.0,4170.0,4170.0,3754.0,3754.0,3754.0,3754.0,3756.0,3754.0,3754.0,3976.0,4022.0,4170.0,4170.0,3762.0,3754.0,3888.0,3932.0,4008.0,4170.0,0.0
-197.5,-0.006298,3.03e-05,0.09546,1.639,0.3423,0.6714,0.635,14.5,6.63,3910.0,4048.0,4008.0,4156.0,3756.0,4092.0,4170.0,4170.0,4170.0,4228.0,4228.0,4228.0,3804.0,4008.0,4228.0,4228.0,4240.0,3754.0,3756.0,3932.0,4156.0,4170.0,4092.0,4228.0,4228.0,3910.0,4008.0,4176.0,4170.0,4228.0,4228.0,4228.0,3754.0,3752.0,4170.0,4022.0,4170.0,4228.0,4228.0,4228.0,3754.0,3754.0,3754.0,3752.0,3810.0,3754.0,3756.0,3888.0,4170.0,4190.0,4228.0,3762.0,3756.0,3932.0,3888.0,4170.0,4228.0,0.0
-184.4,-0.006416,4.697e-05,0.0844,1.641,0.3545,0.6665,0.6274,14.266,7.81,4008.0,4150.0,4176.0,4170.0,4008.0,4170.0,4170.0,4228.0,4228.0,4240.0,4240.0,4240.0,3976.0,4176.0,4240.0,4240.0,4240.0,3932.0,4008.0,4048.0,4170.0,4228.0,4170.0,4240.0,4240.0,4022.0,4176.0,4170.0,4228.0,4236.0,4240.0,4240.0,3754.0,3992.0,4228.0,4088.0,4170.0,4228.0,4240.0,4240.0,3752.0,3754.0,3910.0,4008.0,4048.0,3910.0,4022.0,4150.0,4228.0,4240.0,4240.0,3774.0,4008.0,4048.0,4176.0,4228.0,4240.0,0.0
-187.0,-0.006374,5.74e-05,0.07465,1.634,0.3477,0.6626,0.633,14.56,7.812,4036.0,4176.0,4176.0,4170.0,4022.0,4170.0,4204.0,4228.0,4228.0,4240.0,4240.0,4240.0,4008.0,4176.0,4240.0,4240.0,4240.0,4008.0,4022.0,4086.0,4170.0,4228.0,4170.0,4240.0,4240.0,4008.0,4176.0,4170.0,4228.0,4240.0,4240.0,4240.0,3754.0,4022.0,4228.0,4092.0,4224.0,4240.0,4240.0,4240.0,3742.0,3804.0,3932.0,4022.0,4008.0,3992.0,4008.0,4176.0,4228.0,4240.0,4240.0,3774.0,3992.0,4086.0,4176.0,4228.0,4240.0,0.0
-202.2,-0.006508,6.65e-05,0.05383,1.628,0.3474,0.654,0.6235,13.9,7.895,4092.0,4170.0,4204.0,4228.0,4086.0,4228.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4092.0,4204.0,4240.0,4240.0,4240.0,4060.0,4088.0,4176.0,4228.0,4240.0,4170.0,4240.0,4240.0,4120.0,4170.0,4228.0,4240.0,4240.0,4240.0,4240.0,3754.0,4086.0,4240.0,4176.0,4240.0,4240.0,4240.0,4240.0,3944.0,3932.0,4036.0,4088.0,4176.0,4022.0,4120.0,4170.0,4240.0,4240.0,4240.0,3774.0,4088.0,4176.0,4204.0,4240.0,4240.0,0.0
-189.2,-0.006546,9.835e-05,0.0518,1.627,0.3352,0.6733,0.6094,15.07,7.527,4068.0,4150.0,4176.0,4184.0,4088.0,4176.0,4170.0,4204.0,4228.0,4228.0,4240.0,4240.0,4036.0,4176.0,4228.0,4240.0,4240.0,4008.0,4064.0,4120.0,4170.0,4228.0,4170.0,4236.0,4240.0,4088.0,4176.0,4184.0,4224.0,4228.0,4240.0,4240.0,3754.0,4088.0,4228.0,4120.0,4184.0,4228.0,4240.0,4240.0,3920.0,3944.0,4008.0,4088.0,4120.0,4008.0,4088.0,4176.0,4228.0,4228.0,4240.0,3774.0,4044.0,4120.0,4176.0,4224.0,4240.0,0.0
-155.5,-0.00652,5.573e-05,0.05945,1.63,0.3403,0.7124,0.589,16.8,7.242,3912.0,4008.0,4030.0,4088.0,3926.0,4036.0,4088.0,4088.0,4092.0,4120.0,4150.0,4150.0,3888.0,4008.0,4092.0,4176.0,4176.0,3852.0,3926.0,3932.0,4088.0,4092.0,4150.0,4176.0,4176.0,3932.0,4008.0,4064.0,4088.0,4120.0,4176.0,4176.0,3754.0,3926.0,4088.0,3992.0,4088.0,4120.0,4176.0,4176.0,3754.0,3754.0,3888.0,3932.0,3992.0,3782.0,3932.0,4008.0,4092.0,4176.0,4176.0,3774.0,3888.0,3932.0,4024.0,4092.0,4176.0,0.0
-157.2,-0.00646,2.47e-05,0.05646,1.632,0.3315,0.704,0.5835,18.02,6.754,3926.0,4008.0,4022.0,4088.0,3926.0,4040.0,4088.0,4088.0,4120.0,4176.0,4176.0,4176.0,3792.0,4008.0,4124.0,4176.0,4176.0,3840.0,3918.0,3932.0,4088.0,4120.0,4110.0,4176.0,4176.0,3932.0,4008.0,4088.0,4088.0,4176.0,4176.0,4176.0,3754.0,3900.0,4086.0,3992.0,4088.0,4150.0,4176.0,4176.0,3754.0,3754.0,3888.0,3932.0,3992.0,3754.0,3926.0,4008.0,4150.0,4176.0,4176.0,3774.0,3840.0,3932.0,4020.0,4092.0,4176.0,0.0
-155.2,-0.00657,3.18e-05,0.04916,1.64,0.3384,0.7227,0.5815,18.69,6.85,3858.0,3932.0,3992.0,4008.0,3864.0,4006.0,4010.0,4044.0,4060.0,4088.0,4108.0,4108.0,3754.0,3932.0,4036.0,4108.0,4108.0,3754.0,3858.0,3926.0,4030.0,4086.0,4020.0,4088.0,4108.0,3888.0,3992.0,4008.0,4044.0,4088.0,4088.0,4108.0,3754.0,3754.0,4024.0,3940.0,4030.0,4088.0,4108.0,4108.0,3754.0,3754.0,3866.0,3912.0,3932.0,3754.0,3876.0,3932.0,4056.0,4088.0,4108.0,3774.0,3754.0,3926.0,4008.0,4044.0,4108.0,0.0
-163.1,-0.006298,1.78e-05,0.03714,1.645,0.3403,0.7295,0.567,17.52,8.0,3858.0,3944.0,3932.0,4008.0,3850.0,3992.0,4008.0,4036.0,4052.0,4088.0,4088.0,4088.0,3754.0,3932.0,4022.0,4088.0,4088.0,3754.0,3782.0,3912.0,4008.0,4030.0,4088.0,4088.0,4088.0,3864.0,3932.0,3992.0,4008.0,4076.0,4088.0,4088.0,3754.0,3754.0,3992.0,3926.0,4008.0,4074.0,4088.0,4088.0,3754.0,3754.0,3866.0,3900.0,3926.0,3754.0,3830.0,3940.0,4044.0,4088.0,4088.0,3762.0,3754.0,3912.0,3992.0,4040.0,4088.0,0.0
-149.6,-0.006485,3.69e-05,0.04587,1.659,0.3342,0.7275,0.5503,17.11,7.004,3888.0,3932.0,3992.0,4010.0,3888.0,4008.0,4044.0,4060.0,4088.0,4108.0,4110.0,4120.0,3754.0,3932.0,4064.0,4120.0,4092.0,3754.0,3864.0,3926.0,4036.0,4088.0,4020.0,4092.0,4092.0,3912.0,3992.0,4008.0,4044.0,4088.0,4092.0,4092.0,3754.0,3840.0,4044.0,3944.0,4044.0,4088.0,4120.0,4092.0,3754.0,3754.0,3888.0,3918.0,3932.0,3754.0,3888.0,3976.0,4060.0,4092.0,4092.0,3774.0,3782.0,3932.0,4008.0,4092.0,4092.0,0.0
-143.6,-0.006584,2.754e-05,0.03436,1.648,0.3372,0.727,0.555,15.47,7.016,3900.0,3992.0,4008.0,4036.0,3912.0,4010.0,4052.0,4088.0,4092.0,4120.0,4120.0,4120.0,3850.0,3932.0,4088.0,4120.0,4120.0,3838.0,3888.0,3940.0,4064.0,4088.0,4030.0,4120.0,4120.0,3912.0,3992.0,4010.0,4086.0,4088.0,4120.0,4120.0,3754.0,3888.0,4088.0,3954.0,4060.0,4088.0,4120.0,4120.0,3754.0,3792.0,3888.0,3926.0,3976.0,3754.0,3912.0,3992.0,4100.0,4120.0,4120.0,3774.0,3840.0,3932.0,4024.0,4110.0,4120.0,0.0
-164.9,-0.00633,4.31e-05,0.039,1.664,0.3276,0.744,0.5645,15.234,7.848,3830.0,3926.0,3944.0,3992.0,3840.0,3992.0,4006.0,4010.0,4036.0,4052.0,4068.0,4086.0,3754.0,3926.0,4008.0,4086.0,4068.0,3754.0,3754.0,3888.0,4008.0,4030.0,4068.0,4068.0,4068.0,3840.0,3940.0,3992.0,4008.0,4044.0,4068.0,4068.0,3754.0,3754.0,4008.0,3912.0,3992.0,4036.0,4086.0,4068.0,3754.0,3754.0,3866.0,3890.0,3936.0,3754.0,3818.0,3926.0,4044.0,4068.0,4068.0,3762.0,3754.0,3888.0,3992.0,4030.0,4068.0,0.0
-170.5,-0.00656,3.3e-05,0.0341,1.655,0.3088,0.7466,0.582,15.17,6.0,3794.0,3912.0,3926.0,3932.0,3808.0,3944.0,3992.0,4006.0,4010.0,4036.0,4044.0,4044.0,3754.0,3888.0,3992.0,4044.0,4044.0,3754.0,3754.0,3858.0,3992.0,4008.0,3992.0,4044.0,4044.0,3818.0,3926.0,3944.0,3992.0,4010.0,4044.0,4044.0,3754.0,3754.0,3932.0,3890.0,3980.0,4024.0,4044.0,4044.0,3754.0,3754.0,3840.0,3888.0,3918.0,3754.0,3754.0,3912.0,4008.0,4044.0,4044.0,3774.0,3754.0,3864.0,3932.0,4024.0,4044.0,0.0
-147.1,-0.006847,7.28e-05,0.04318,1.656,0.3215,0.7383,0.5874,15.37,6.26,3888.0,3944.0,3976.0,4006.0,3888.0,4006.0,4010.0,4036.0,4044.0,4086.0,4088.0,4086.0,3830.0,3944.0,4044.0,4086.0,4088.0,3808.0,3864.0,3926.0,4010.0,4044.0,4024.0,4088.0,4088.0,3890.0,3976.0,3992.0,4024.0,4060.0,4088.0,4088.0,3754.0,3864.0,4010.0,3932.0,4024.0,4052.0,4088.0,4088.0,3754.0,3754.0,3890.0,3918.0,3944.0,3754.0,3888.0,3932.0,4060.0,4088.0,4088.0,3792.0,3840.0,3932.0,4006.0,4044.0,4088.0,0.0
-155.5,-0.00658,6.84e-05,0.05176,1.661,0.3267,0.7397,0.578,14.34,6.164,3858.0,3932.0,3932.0,3992.0,3864.0,3992.0,4008.0,4024.0,4044.0,4068.0,4088.0,4086.0,3754.0,3940.0,4036.0,4086.0,4088.0,3754.0,3840.0,3912.0,4008.0,4044.0,4006.0,4088.0,4088.0,3888.0,3932.0,3992.0,4010.0,4052.0,4088.0,4088.0,3754.0,3818.0,4010.0,3926.0,4010.0,4044.0,4088.0,4088.0,3754.0,3754.0,3888.0,3912.0,3944.0,3754.0,3864.0,3944.0,4052.0,4088.0,4088.0,3774.0,3754.0,3926.0,3992.0,4044.0,4088.0,0.0
-146.6,-0.00653,8.48e-05,0.0439,1.654,0.312,0.739,0.59,14.125,6.598,3888.0,3944.0,3992.0,4008.0,3900.0,4006.0,4010.0,4044.0,4044.0,4088.0,4086.0,4088.0,3850.0,3952.0,4052.0,4088.0,4088.0,3818.0,3864.0,3926.0,4024.0,4060.0,4060.0,4088.0,4088.0,3912.0,3978.0,4006.0,4036.0,4064.0,4088.0,4088.0,3754.0,3888.0,4036.0,3940.0,4024.0,4064.0,4088.0,4088.0,3754.0,3754.0,3888.0,3918.0,3932.0,3754.0,3900.0,3976.0,4052.0,4088.0,4088.0,3774.0,3850.0,3932.0,4008.0,4044.0,4088.0,0.0
-143.8,-0.00656,8.35e-05,0.0484,1.65,0.3105,0.74,0.587,12.61,6.363,3888.0,3944.0,3992.0,4008.0,3912.0,4008.0,4024.0,4044.0,4068.0,4086.0,4092.0,4092.0,3858.0,3932.0,4068.0,4092.0,4100.0,3830.0,3876.0,3926.0,4036.0,4064.0,4030.0,4100.0,4100.0,3912.0,3980.0,4010.0,4044.0,4088.0,4088.0,4100.0,3754.0,3888.0,4044.0,3944.0,4030.0,4064.0,4100.0,4100.0,3754.0,3754.0,3890.0,3918.0,3976.0,3754.0,3912.0,3992.0,4060.0,4100.0,4100.0,3774.0,3864.0,3944.0,4008.0,4064.0,4100.0,0.0
-166.0,-0.006462,5.26e-05,0.0592,1.6455,0.3096,0.7534,0.5737,11.21,5.78,3780.0,3912.0,3944.0,3932.0,3818.0,3976.0,4006.0,4010.0,4036.0,4052.0,4066.0,4086.0,3754.0,3912.0,4008.0,4086.0,4088.0,3754.0,3754.0,3864.0,3992.0,4008.0,3988.0,4088.0,4088.0,3830.0,3932.0,3976.0,4008.0,4036.0,4064.0,4088.0,3754.0,3754.0,4010.0,3912.0,4006.0,4024.0,4064.0,4088.0,3754.0,3754.0,3858.0,3910.0,3944.0,3754.0,3754.0,3926.0,4036.0,4088.0,4088.0,3774.0,3754.0,3888.0,3992.0,4030.0,4088.0,0.0
-161.2,-0.006245,5.12e-05,0.05072,1.657,0.3088,0.748,0.561,11.695,6.242,3850.0,3932.0,3932.0,4006.0,3864.0,3992.0,4010.0,4036.0,4052.0,4068.0,4088.0,4088.0,3754.0,3932.0,4036.0,4088.0,4088.0,3754.0,3754.0,3888.0,4008.0,4044.0,4008.0,4088.0,4088.0,3858.0,3944.0,3992.0,4008.0,4052.0,4088.0,4088.0,3754.0,3754.0,4008.0,3918.0,4006.0,4044.0,4088.0,4088.0,3754.0,3754.0,3868.0,3900.0,3932.0,3754.0,3830.0,3944.0,4044.0,4088.0,4088.0,3762.0,3754.0,3916.0,4008.0,4044.0,4088.0,0.0
-144.6,-0.006634,4.345e-05,0.0526,1.662,0.304,0.748,0.536,11.04,6.695,3890.0,3992.0,4006.0,4036.0,3912.0,4010.0,4044.0,4088.0,4092.0,4108.0,4092.0,4092.0,3818.0,3932.0,4064.0,4092.0,4120.0,3754.0,3864.0,3926.0,4056.0,4088.0,4020.0,4120.0,4120.0,3900.0,3992.0,4010.0,4060.0,4088.0,4092.0,4120.0,3754.0,3864.0,4060.0,3944.0,4030.0,4088.0,4150.0,4120.0,3754.0,3840.0,3900.0,3944.0,4006.0,3754.0,3888.0,3992.0,4060.0,4120.0,4120.0,3774.0,3818.0,3932.0,4026.0,4092.0,4120.0,0.0
-145.4,-0.006844,7.79e-05,0.0576,1.661,0.2969,0.751,0.527,11.22,7.184,3912.0,4006.0,4010.0,4052.0,3932.0,4036.0,4064.0,4092.0,4100.0,4110.0,4120.0,4120.0,3890.0,3992.0,4088.0,4120.0,4156.0,3864.0,3912.0,3944.0,4088.0,4110.0,4144.0,4156.0,4156.0,3926.0,3992.0,4044.0,4088.0,4108.0,4120.0,4156.0,3754.0,3918.0,4088.0,3980.0,4044.0,4100.0,4150.0,4156.0,3840.0,3890.0,3918.0,3976.0,4024.0,3754.0,3926.0,4008.0,4100.0,4156.0,4156.0,3792.0,3900.0,3992.0,4036.0,4120.0,4156.0,0.0
-158.6,-0.00669,3.69e-05,0.06915,1.657,0.301,0.7627,0.513,10.51,6.895,3858.0,3944.0,3992.0,4008.0,3864.0,4006.0,4036.0,4052.0,4088.0,4092.0,4108.0,4108.0,3754.0,3926.0,4060.0,4108.0,4120.0,3754.0,3754.0,3888.0,4030.0,4088.0,4020.0,4120.0,4120.0,3858.0,3952.0,3992.0,4044.0,4086.0,4110.0,4120.0,3754.0,3768.0,4044.0,3918.0,4010.0,4060.0,4088.0,4092.0,3754.0,3792.0,3910.0,3926.0,4006.0,3754.0,3754.0,3944.0,4052.0,4092.0,4092.0,3780.0,3754.0,3926.0,4026.0,4092.0,4092.0,0.0
-149.4,-0.006855,6e-05,0.082,1.655,0.2942,0.7593,0.51,9.305,6.6,3912.0,4008.0,4010.0,4064.0,3932.0,4036.0,4088.0,4100.0,4108.0,4120.0,4150.0,4150.0,3858.0,3992.0,4088.0,4150.0,4176.0,3754.0,3840.0,3932.0,4088.0,4120.0,4020.0,4176.0,4176.0,3912.0,3992.0,4044.0,4088.0,4092.0,4176.0,4176.0,3754.0,3900.0,4088.0,3944.0,4052.0,4110.0,4156.0,4176.0,3754.0,3868.0,3918.0,3992.0,4030.0,3754.0,3876.0,4008.0,4108.0,4176.0,4176.0,3792.0,3840.0,3992.0,4044.0,4176.0,4176.0,0.0
-165.2,-0.006824,6.646e-05,0.0995,1.656,0.2964,0.766,0.497,11.01,6.805,3794.0,3944.0,3932.0,4010.0,3754.0,4010.0,4044.0,4060.0,4088.0,4092.0,4108.0,4108.0,3754.0,3944.0,4060.0,4108.0,4092.0,3754.0,3754.0,3754.0,4030.0,4088.0,4008.0,4092.0,4092.0,3840.0,3944.0,3992.0,4044.0,4088.0,4110.0,4092.0,3754.0,3754.0,4064.0,3926.0,4024.0,4060.0,4088.0,4092.0,3754.0,3754.0,3888.0,3926.0,4006.0,3754.0,3754.0,3822.0,4060.0,4092.0,4092.0,3792.0,3754.0,3900.0,4008.0,4092.0,4092.0,0.0
-161.9,-0.00648,9.9e-05,0.0945,1.653,0.2993,0.7676,0.51,10.77,7.97,3840.0,3944.0,3992.0,4008.0,3876.0,4008.0,4044.0,4052.0,4088.0,4092.0,4108.0,4108.0,3754.0,3932.0,4068.0,4108.0,4110.0,3754.0,3754.0,3792.0,4036.0,4088.0,4110.0,4110.0,4110.0,3864.0,3976.0,4008.0,4060.0,4088.0,4110.0,4110.0,3754.0,3792.0,4088.0,3932.0,4036.0,4064.0,4110.0,4110.0,3754.0,3754.0,3912.0,3932.0,4030.0,3754.0,3754.0,3932.0,4086.0,4120.0,4120.0,3774.0,3754.0,3910.0,4030.0,4120.0,4120.0,0.0
-156.8,-0.006523,0.0001052,0.09393,1.665,0.2798,0.769,0.4915,11.54,7.875,3858.0,3944.0,3992.0,4008.0,3888.0,4008.0,4044.0,4060.0,4088.0,4092.0,4108.0,4108.0,3754.0,3932.0,4068.0,4108.0,4110.0,3754.0,3754.0,3852.0,4036.0,4088.0,4110.0,4110.0,4110.0,3888.0,3976.0,4008.0,4060.0,4088.0,4110.0,4110.0,3754.0,3876.0,4088.0,3932.0,4036.0,4064.0,4110.0,4110.0,3754.0,3804.0,3912.0,3932.0,4044.0,3754.0,3754.0,3976.0,4088.0,4120.0,4120.0,3774.0,3754.0,3976.0,4030.0,4120.0,4120.0,0.0
-145.8,-0.006435,0.0001314,0.08215,1.679,0.275,0.7695,0.488,12.82,7.04,3888.0,3944.0,3992.0,4008.0,3912.0,4008.0,4036.0,4044.0,4072.0,4092.0,4092.0,4092.0,3838.0,3974.0,4068.0,4096.0,4100.0,3754.0,3782.0,3900.0,4036.0,4088.0,4090.0,4100.0,4100.0,3888.0,3976.0,3992.0,4044.0,4088.0,4100.0,4100.0,3754.0,3890.0,4068.0,3932.0,4032.0,4060.0,4100.0,4100.0,3754.0,3868.0,3912.0,3944.0,4036.0,3754.0,3876.0,3992.0,4064.0,4108.0,4108.0,3774.0,3840.0,3992.0,4030.0,4108.0,4108.0,0.0
-144.0,-0.006706,0.0001428,0.0867,1.66,0.2634,0.767,0.485,11.61,7.426,3910.0,4006.0,4010.0,4064.0,3944.0,4044.0,4064.0,4092.0,4100.0,4108.0,4120.0,4120.0,3918.0,4008.0,4092.0,4150.0,4150.0,3792.0,3912.0,3944.0,4088.0,4150.0,4120.0,4150.0,4156.0,3926.0,4006.0,4044.0,4088.0,4110.0,4120.0,4156.0,3754.0,3918.0,4110.0,3992.0,4068.0,4100.0,4150.0,4156.0,3752.0,3890.0,3926.0,4006.0,4072.0,3754.0,3926.0,4010.0,4100.0,4156.0,4156.0,3792.0,3926.0,4010.0,4064.0,4156.0,4156.0,0.0
-150.4,-0.006653,0.000126,0.0844,1.648,0.2668,0.763,0.48,11.016,7.32,3918.0,4010.0,4044.0,4088.0,3980.0,4048.0,4096.0,4108.0,4140.0,4156.0,4170.0,4150.0,3926.0,4010.0,4108.0,4150.0,4176.0,3876.0,3926.0,3932.0,4108.0,4150.0,4156.0,4176.0,4176.0,3944.0,4010.0,4064.0,4108.0,4120.0,4176.0,4176.0,3754.0,3932.0,4156.0,3992.0,4086.0,4110.0,4150.0,4176.0,3752.0,3910.0,3932.0,4024.0,4092.0,3754.0,3944.0,4044.0,4132.0,4176.0,4176.0,3780.0,3926.0,4032.0,4092.0,4176.0,4176.0,0.0
-147.6,-0.006947,0.0001523,0.08514,1.645,0.2659,0.7627,0.4626,12.51,7.363,3918.0,4010.0,4060.0,4088.0,3992.0,4060.0,4100.0,4108.0,4136.0,4156.0,4170.0,4170.0,3944.0,4036.0,4110.0,4170.0,4176.0,3918.0,3932.0,3992.0,4108.0,4170.0,4164.0,4176.0,4176.0,3976.0,4024.0,4068.0,4130.0,4156.0,4176.0,4176.0,3754.0,3956.0,4156.0,4010.0,4088.0,4136.0,4150.0,4176.0,3752.0,3926.0,3956.0,4030.0,4092.0,3864.0,3932.0,4064.0,4144.0,4176.0,4176.0,3804.0,3932.0,4044.0,4092.0,4176.0,4176.0,0.0
-150.2,-0.006855,0.000132,0.0945,1.642,0.2737,0.7563,0.4634,13.72,7.094,3912.0,4010.0,4044.0,4060.0,3944.0,4044.0,4092.0,4100.0,4110.0,4150.0,4156.0,4170.0,3926.0,4010.0,4108.0,4170.0,4176.0,3792.0,3900.0,3932.0,4088.0,4156.0,4150.0,4176.0,4176.0,3944.0,4024.0,4060.0,4108.0,4120.0,4176.0,4176.0,3754.0,3926.0,4150.0,3992.0,4086.0,4108.0,4150.0,4176.0,3754.0,3900.0,3932.0,4010.0,4088.0,3754.0,3932.0,4036.0,4130.0,4176.0,4176.0,3792.0,3926.0,4030.0,4088.0,4176.0,4176.0,0.0
-146.9,-0.006996,0.0001177,0.0934,1.633,0.2822,0.753,0.4343,13.34,6.055,3926.0,4044.0,4074.0,4110.0,3992.0,4060.0,4140.0,4156.0,4150.0,4176.0,4176.0,4176.0,3944.0,4044.0,4156.0,4176.0,4176.0,3888.0,3932.0,3992.0,4120.0,4176.0,4052.0,4176.0,4176.0,3976.0,4044.0,4088.0,4120.0,4176.0,4176.0,4176.0,3754.0,3932.0,4176.0,4024.0,4100.0,4150.0,4176.0,4176.0,3754.0,3926.0,3976.0,4060.0,4092.0,3754.0,3932.0,4068.0,4156.0,4184.0,4184.0,3804.0,3932.0,4044.0,4110.0,4184.0,4184.0,0.0
-146.2,-0.00666,0.0001228,0.08154,1.639,0.2893,0.751,0.4326,12.54,4.71,3932.0,4060.0,4088.0,4150.0,4006.0,4086.0,4150.0,4170.0,4176.0,4176.0,4176.0,4176.0,3976.0,4060.0,4170.0,4176.0,4184.0,3926.0,3944.0,4008.0,4156.0,4176.0,3932.0,4184.0,4184.0,3976.0,4044.0,4100.0,4156.0,4176.0,4176.0,4184.0,3754.0,3932.0,4176.0,4024.0,4108.0,4150.0,4176.0,4184.0,3754.0,3918.0,4006.0,4086.0,4108.0,3858.0,3992.0,4060.0,4176.0,4184.0,4184.0,3780.0,3932.0,4036.0,4120.0,4184.0,4184.0,0.0
-138.5,-0.00674,0.0001259,0.08057,1.635,0.2798,0.7573,0.4194,13.31,3.707,3926.0,4044.0,4064.0,4030.0,3992.0,4060.0,4108.0,4150.0,4170.0,4176.0,4176.0,4176.0,3944.0,4044.0,4120.0,4176.0,4176.0,3912.0,3932.0,3992.0,4120.0,4176.0,3888.0,4176.0,4176.0,3966.0,4024.0,4088.0,4116.0,4156.0,4176.0,4176.0,3754.0,3932.0,4176.0,4008.0,4092.0,4150.0,4170.0,4176.0,3754.0,3918.0,3992.0,4068.0,4104.0,3850.0,3976.0,4068.0,4156.0,4184.0,4184.0,3792.0,3944.0,4036.0,4116.0,4176.0,4184.0,0.0
-136.4,-0.0069,0.0001411,0.06915,1.64,0.2896,0.7534,0.4312,13.8,3.012,3932.0,4044.0,4086.0,4008.0,3992.0,4052.0,4108.0,4150.0,4156.0,4176.0,4176.0,4176.0,3978.0,4044.0,4120.0,4176.0,4176.0,3926.0,3944.0,3992.0,4140.0,4176.0,3866.0,4176.0,4176.0,3978.0,4036.0,4088.0,4132.0,4156.0,4176.0,4176.0,3754.0,3976.0,4176.0,4024.0,4092.0,4150.0,4156.0,4176.0,3754.0,3926.0,4006.0,4060.0,4100.0,3890.0,3992.0,4068.0,4150.0,4176.0,4176.0,3804.0,3976.0,4044.0,4108.0,4176.0,4176.0,0.0
-139.2,-0.00685,0.000159,0.07806,1.658,0.2854,0.7607,0.454,13.18,4.523,3918.0,4010.0,4044.0,4088.0,3980.0,4044.0,4092.0,4108.0,4132.0,4150.0,4156.0,4156.0,3940.0,4024.0,4108.0,4156.0,4176.0,3912.0,3926.0,3992.0,4100.0,4150.0,3944.0,4176.0,4176.0,3944.0,4024.0,4060.0,4092.0,4136.0,4156.0,4176.0,3754.0,3932.0,4150.0,4006.0,4088.0,4108.0,4150.0,4176.0,3754.0,3918.0,3966.0,4024.0,4088.0,3864.0,3952.0,4056.0,4130.0,4176.0,4176.0,3792.0,3940.0,4032.0,4092.0,4176.0,4176.0,0.0
-132.1,-0.006756,0.0001581,0.08014,1.668,0.291,0.7754,0.457,13.84,3.799,3912.0,3966.0,4006.0,3932.0,3932.0,4010.0,4044.0,4086.0,4088.0,4092.0,4100.0,4100.0,3888.0,3978.0,4072.0,4100.0,4108.0,3754.0,3864.0,3918.0,4036.0,4088.0,3868.0,4108.0,4108.0,3912.0,3978.0,4006.0,4044.0,4064.0,4092.0,4108.0,3754.0,3918.0,4092.0,3940.0,4036.0,4072.0,4092.0,4108.0,3754.0,3890.0,3918.0,3992.0,4060.0,3754.0,3912.0,4006.0,4086.0,4108.0,4108.0,3792.0,3888.0,3992.0,4036.0,4100.0,4110.0,0.0
